,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
dw_0162_2,823906.0,115711.0,15495.0,2.0,-0.7051850284023944,484.480396530318,341.6483221876356,683.2966443752712,2510190.0
dw_0088_2,819033.0,110838.0,10622.0,2.0,-0.65521180178649,301.48826183417407,197.53866725384626,395.0773345076925,1720764.0
dw_0189_4,828382.0,120187.0,19971.0,4.0,-1.279626777603321,372.2343032915078,476.32098203432935,1905.2839281373174,1617651.0
dw_0226_1,815665.0,107470.0,7254.0,1.0,-0.3638823983375137,519.9737447274929,189.20929330397823,189.20929330397823,2350296.0
dw_0277_2,823186.0,114991.0,14775.0,2.0,-0.8668299987717806,426.48295307052535,369.68821768630886,739.3764353726177,2393550.0
dw_0039_1,809698.0,101503.0,1287.0,1.0,-1.1811333068670828,75.9959979357663,89.76140435053564,89.76140435053564,416988.0
dw_0293_5,822627.0,114432.0,14216.0,5.0,-0.8860814927592482,230.5891931958834,204.32081652115906,1021.6040826057953,921196.7999999999
dw_0219_1,812362.0,104167.0,3951.0,1.0,-1.630977318284252,220.9883624171555,360.4270067071607,360.4270067071607,1280124.0
dw_0266_2,821176.0,112981.0,12765.0,2.0,-0.7493307508326181,362.48630577163823,271.6221356704037,543.2442713408074,2067930.0
dw_0098_4,826846.0,118651.0,18435.0,4.0,-0.6526770956536745,391.48374304848585,255.51247240851512,1022.0498896340605,1493235.0
dw_0285_3,831401.0,123206.0,22990.0,3.0,-1.2346498246035817,576.9758080494469,712.3630802087595,2137.0892406262783,2482920.0
dw_0282_5,822930.0,114735.0,14519.0,5.0,-0.7851747191998681,301.3851810859319,236.64002493014797,1183.2001246507398,940831.2000000001
dw_0221_1,815952.0,107757.0,7541.0,1.0,-0.763153488090995,458.9768246733634,350.26976470240635,350.26976470240635,2443284.0
dw_0199_2,818478.0,110283.0,10067.0,2.0,-0.34453207782282474,363.4844441312258,125.23205079280568,250.46410158561136,1630854.0
dw_0110_1,813934.0,105739.0,5523.0,1.0,-1.9276365516586695,240.98783169130564,464.53695287312826,464.53695287312826,1789452.0
dw_0274_1,811843.0,103648.0,3432.0,1.0,-1.8495024413581036,120.99389059905712,223.77849605237145,223.77849605237145,1111968.0
dw_0230_5,830130.0,121935.0,21719.0,5.0,-1.0031802214769292,292.78644816472456,293.71757391533185,1468.5878695766592,1407391.2
dw_0034_1,809506.0,101311.0,1095.0,1.0,-1.2860266212111024,34.99823281727617,45.00865909836119,45.00865909836119,354780.0
dw_0224_2,821009.0,112814.0,12598.0,2.0,-0.7627340563355949,383.98500999507627,292.8784442456085,585.756888491217,2040876.0
dw_0200_2,821842.0,113647.0,13431.0,2.0,-0.9306111317095144,375.98478325424355,349.89562464978803,699.7912492995761,2175822.0
dw_0255_4,825504.0,117309.0,17093.0,4.0,-1.0368228503921724,322.9859535929493,334.8792170408756,1339.5168681635023,1384533.0
dw_0048_1,810055.0,101860.0,1644.0,1.0,-1.5096653594065317,59.99697054492766,90.57534810101131,90.57534810101131,532656.0
dw_0260_1,813931.0,105736.0,5520.0,1.0,-0.8314236016957548,378.98004233498875,315.092951768966,315.092951768966,1788480.0
dw_0080_1,814429.0,106234.0,6018.0,1.0,-1.805823810142828,284.9856100913979,514.6338002511266,514.6338002511266,1949832.0
dw_0159_1,812142.0,103947.0,3731.0,1.0,-1.5624718532208548,171.9913155635619,268.7315895664914,268.7315895664914,1208844.0
dw_0102_4,818426.0,110231.0,10015.0,4.0,-0.7207721224178526,237.23940960688512,170.99555278351286,683.9822111340515,811215.0
dw_0296_1,819447.0,111252.0,11036.0,1.0,-1.208868659097532,582.9705638000258,704.7348437542695,704.7348437542695,3575664.0
dw_0014_3,827909.0,119714.0,19498.0,3.0,-1.5384975285256843,345.3184294520056,531.2715502662815,1593.8146507988445,2105784.0
dw_0073_4,828643.0,120448.0,20232.0,4.0,-1.373868245763144,347.23493406728494,477.0550497347017,1908.2201989388068,1638792.0
dw_0051_2,819366.0,111171.0,10955.0,2.0,-1.5153607134352212,255.98731689263474,387.913123156791,775.826246313582,1774710.0
dw_0011_5,829786.0,121591.0,21375.0,5.0,-0.8861474875846678,349.58314026685844,309.7822214494351,1548.9111072471756,1385100.0
dw_0154_1,816042.0,107847.0,7631.0,1.0,-0.6256147078173125,500.9747040550521,313.41714310126605,313.41714310126605,2472444.0
dw_0042_1,816281.0,108086.0,7870.0,1.0,-1.2171875380307908,510.9730913799339,621.950079096724,621.950079096724,2549880.0
dw_0105_4,831317.0,123122.0,22906.0,4.0,-1.317919690540798,389.9834074632839,513.966811680057,2055.867246720228,1855386.0
dw_0227_3,819794.0,111599.0,11383.0,3.0,-1.0953652772206544,221.32346194355964,242.43003524724213,727.2901057417264,1229364.0
dw_0027_1,809341.0,101146.0,930.0,1.0,-0.1067663872751732,79.99578729916888,8.540861207165445,8.540861207165445,301320.0
dw_0183_1,814315.0,106120.0,5904.0,1.0,-0.4206890002754347,429.97828890890474,180.88713650122918,180.88713650122918,1912896.0
dw_0243_4,820948.0,112753.0,12537.0,4.0,-0.3282969294334874,276.9876222992792,90.93418589193594,363.73674356774376,1015497.0
dw_0138_5,818227.0,110032.0,9816.0,5.0,-0.9269403867290388,130.3943545414537,120.8677934259385,604.3389671296925,636076.8
dw_0172_1,809754.0,101559.0,1343.0,1.0,-0.5467744270750329,75.99616268976307,41.55275831459619,41.55275831459619,435132.0
dw_0101_4,816407.0,108212.0,7996.0,4.0,-0.7632059715083725,153.49382126832006,117.1474009816207,468.5896039264828,647676.0
dw_0169_2,821661.0,113466.0,13250.0,2.0,-1.648355624433659,285.98944871850324,471.4123163238263,942.8246326476526,2146500.0
dw_0295_1,808959.0,100764.0,548.0,1.0,-0.2994086665331499,39.99789365078125,11.975716002115158,11.975716002115158,177552.0
dw_0114_2,820548.0,112353.0,12137.0,2.0,-1.5820053806092438,282.9900125501869,447.6917225130731,895.3834450261462,1966194.0
dw_0025_2,813301.0,105106.0,4890.0,2.0,-1.1571705508892485,130.99514024043137,151.58371859583434,303.1674371916687,792180.0
