,inundation,breach_area,simulation_name,num_breaches
0,5.8725,0.0018919139603076676,w_0002_6,6.0
1,5.946696,0.0020079086578486355,w_0484_6,6.0
2,4.456296,0.0016239225762054472,w_0419_6,6.0
3,9.249876,0.0037678064696530693,w_0401_6,6.0
4,4.455648,0.0016579211997587598,w_0029_6,6.0
5,11.303064,0.004713785042479505,w_0083_6,6.0
6,6.979284,0.002363889974037762,w_0071_6,6.0
7,6.579792,0.002207900052859594,w_0315_6,6.0
8,5.779512,0.001977910685682636,w_0020_6,6.0
9,6.164424,0.0022178980101361374,w_0255_6,6.0
10,9.854136,0.004023812138742863,w_0473_6,6.0
11,4.940028,0.0017439229203702789,w_0423_6,6.0
12,6.30828,0.00214389764643324,w_0212_6,6.0
13,5.487912,0.0020479025236762012,w_0031_6,6.0
14,12.6765,0.005245762662280869,w_0205_6,6.0
15,7.574796,0.0032858547886593895,w_0253_6,6.0
16,5.244588,0.001059953186163361,w_0493_6,6.0
17,10.84266,0.004211805521960533,w_0246_6,6.0
18,7.23816,0.0017909155958009896,w_0235_6,6.0
19,8.282412,0.003035860049290208,w_0076_6,6.0
20,4.940352,0.0017539216204413694,w_0204_6,6.0
21,4.848012,0.0015499323925874232,w_0312_6,6.0
22,7.011036,0.002641873653982846,w_0530_6,6.0
23,10.446408,0.0039138097839895815,w_0019_6,6.0
24,9.949392,0.0035578264143980745,w_0233_6,6.0
25,9.352908,0.003389830770841845,w_0483_6,6.0
26,4.222692,0.0015139279490588695,w_0507_6,6.0
27,13.631976,0.005761726017688979,w_0314_6,6.0
28,5.124384,0.0018839154852847107,w_0012_6,6.0
29,9.356472,0.003695813974140744,w_0303_6,6.0
30,6.624504,0.002341892237005697,w_0198_6,6.0
31,11.690244,0.004829768755309845,w_0399_6,6.0
32,5.432508,0.0019179152239968058,w_0236_6,6.0
33,9.715788,0.0022698985430779756,w_0140_6,6.0
34,4.835376,0.0016079266282136996,w_0093_6,6.0
35,7.834968,0.0027598736045375827,w_0375_6,6.0
36,12.1095,0.0048877820836662296,w_0446_6,6.0
37,5.71212,0.0020538998356393725,w_0119_6,6.0
38,6.327396,0.002251890709472504,w_0430_6,6.0
39,8.794008,0.0020659006500110323,w_0520_6,6.0
40,13.50918,0.005931723604370011,w_0127_6,6.0
41,10.91232,0.004629773106298499,w_0436_6,6.0
42,4.690224,0.0015559286378578649,w_0038_6,6.0
43,9.993132,0.004157794352821862,w_0046_6,6.0
44,4.34646,0.001477930044426505,w_0161_6,6.0
45,9.504216,0.0039038153011750894,w_0334_6,6.0
46,9.19836,0.0034678447373512446,w_0178_6,6.0
47,10.033308,0.003909827362817457,w_0331_6,6.0
48,6.633576,0.002359883539037167,w_0100_6,6.0
49,11.122596,0.004743783752838827,w_0454_6,6.0
50,9.994104,0.004437789015661375,w_0306_6,6.0
51,3.957012,0.0016659170423249626,w_0053_6,6.0
52,11.349396,0.004637795958228436,w_0147_6,6.0
53,6.319944,0.002231900905992369,w_0156_6,6.0
54,4.652316,0.0016499307564188648,w_0213_6,6.0
55,5.063148,0.0017379212073487405,w_0157_6,6.0
56,13.855536,0.005903730243749628,w_0491_6,6.0
57,6.37794,0.002197900324038898,w_0495_6,6.0
58,10.134396,0.00224989568180896,w_0499_6,6.0
59,6.161832,0.002213896243074857,w_0011_6,6.0
60,10.311624,0.00440379619910757,w_0209_6,6.0
61,5.527764,0.0018599161340177067,w_0354_6,6.0
62,7.284816,0.0027358567014245726,w_0179_6,6.0
63,11.188368,0.004787770866464245,w_0378_6,6.0
64,11.82924,0.004307793719385891,w_0444_6,6.0
65,12.390408,0.005059758829953426,w_0203_6,6.0
66,5.275044,0.001863916597818517,w_0437_6,6.0
67,6.506568,0.0023418929692333584,w_0165_6,6.0
68,10.382256,0.0040838039100179165,w_0497_6,6.0
69,6.949152,0.0024898799619838792,w_0384_6,6.0
70,5.078376,0.001969904436319709,w_0511_6,6.0
71,9.85446,0.004015808521387223,w_0270_6,6.0
72,10.46844,0.004177801038357396,w_0490_6,6.0
73,7.365168,0.0019179143284861495,w_0149_6,6.0
74,12.753936,0.005205758193616054,w_0081_6,6.0
75,13.07826,0.005893725442870042,w_0435_6,6.0
76,4.300776,0.001611923608725178,w_0414_6,6.0
77,6.026724,0.00208790479656801,w_0132_6,6.0
78,8.803728,0.0034298465962710563,w_0189_6,6.0
79,9.116064,0.00306385686771157,w_0075_6,6.0
80,9.030852,0.0033238403938229202,w_0151_6,6.0
81,9.816228,0.003583336672785794,w_0120_6,6.0
82,6.215292,0.0021778972285010885,w_0367_6,6.0
83,4.971132,0.0018239120270709104,w_0164_6,6.0
84,6.779052,0.002477883810936826,w_0098_6,6.0
85,8.068896,0.0017949138183616289,w_0263_6,6.0
86,5.8401,0.002013907163709048,w_0267_6,6.0
87,11.391192,0.004863772006523182,w_0115_6,6.0
88,5.791176,0.002059900504062928,w_0085_6,6.0
89,6.78618,0.002117905085347676,w_0478_6,6.0
90,5.633064,0.001975908452702632,w_0390_6,6.0
91,5.34114,0.002085895320559072,w_0009_6,6.0
92,5.421492,0.0018859108101583323,w_0381_6,6.0
93,4.956228,0.0016119209730592564,w_0324_6,6.0
94,5.013252,0.0018419064603915282,w_0262_6,6.0
95,6.201684,0.0022438943008519173,w_0060_6,6.0
96,3.885084,0.0015579215988192718,w_0063_6,6.0
97,7.128972,0.002439887117720075,w_0477_6,6.0
98,11.962728,0.004081313503835871,w_0319_6,6.0
99,11.55546,0.004305794599226545,w_0057_6,6.0
100,8.013168,0.0028778705345373964,w_0082_6,6.0
101,12.57768,0.005211751737672544,w_0006_6,6.0
102,5.123088,0.001911913835301627,w_0067_6,6.0
103,6.289164,0.002203897839359948,w_0357_6,6.0
104,3.075084,0.0011859437954919892,w_0170_6,6.0
105,9.866772,0.003987826070462355,w_0045_6,6.0
106,7.344432,0.002585881831225244,w_0174_6,6.0
107,6.167988,0.002215893769834922,w_0321_6,6.0
108,8.108424,0.0028938670599587724,w_0425_6,6.0
109,10.563372,0.003985806534153732,w_0224_6,6.0
110,7.936056,0.0032098484819527303,w_0526_6,6.0
111,8.962812,0.003789822491978894,w_0503_6,6.0
112,8.284032,0.002977860216222737,w_0346_6,6.0
113,11.109636,0.004943768535461243,w_0462_6,6.0
114,7.36452,0.002605889628504321,w_0125_6,6.0
115,6.51726,0.002152397723182001,w_0393_6,6.0
116,7.483428,0.002787879256451138,w_0380_6,6.0
117,7.391088,0.002569876713270961,w_0023_6,6.0
118,7.145172,0.0027398795920024668,w_0468_6,6.0
119,4.27842,0.0013179353450993897,w_0001_6,6.0
120,6.53022,0.00214190412125004,w_0138_6,6.0
121,7.34022,0.0030258513975717836,w_0084_6,6.0
122,8.1081,0.002701372768498564,w_0172_6,6.0
123,11.30922,0.004497793633374497,w_0486_6,6.0
124,11.282652,0.00481178368951059,w_0207_6,6.0
125,11.089872,0.00413780624018247,w_0186_6,6.0
126,6.253848,0.0024278897074586636,w_0054_6,6.0
127,7.350588,0.002597878139828196,w_0193_6,6.0
128,8.304768,0.0030638590255305164,w_0505_6,6.0
129,10.908108,0.004415789694935889,w_0427_6,6.0
130,11.113524,0.004507777087619914,w_0474_6,6.0
131,9.639972,0.0040398096882095,w_0440_6,6.0
132,4.596264,0.001733917874086349,w_0500_6,6.0
133,10.080936,0.0030973545507845183,w_0113_6,6.0
134,6.176412,0.0021178979545908006,w_0475_6,6.0
135,5.21964,0.0017879172485884688,w_0420_6,6.0
136,9.060012,0.003459837737966662,w_0506_6,6.0
137,7.262136,0.002641871133490497,w_0513_6,6.0
138,6.12684,0.0020599053356525226,w_0226_6,6.0
139,7.614648,0.002823868411205513,w_0322_6,6.0
140,5.006124,0.0018619079005212532,w_0089_6,6.0
141,5.663844,0.001957911961970245,w_0118_6,6.0
142,8.592804,0.002464889862111601,w_0518_6,6.0
143,5.889348,0.0022679043585736966,w_0448_6,6.0
144,3.81996,0.001363933635592712,w_0305_6,6.0
145,5.61654,0.0019779101326183397,w_0469_6,6.0
146,6.8769,0.003265841727210277,w_0062_6,6.0
147,9.937404,0.0038098207695747076,w_0340_6,6.0
148,4.656204,0.0016679204544448555,w_0377_6,6.0
149,5.984928,0.002153900592810533,w_0181_6,6.0
150,4.956876,0.0018139110550582812,w_0525_6,6.0
151,10.215396,0.0032218516557397654,w_0163_6,6.0
152,11.298204,0.004803768112696461,w_0245_6,6.0
153,8.438904,0.001839915280006191,w_0386_6,6.0
154,9.628308,0.004127808608823583,w_0016_6,6.0
155,5.042736,0.0017219177316794094,w_0451_6,6.0
156,12.51288,0.0042718036172785375,w_0092_6,6.0
157,7.034364,0.002513884670994038,w_0104_6,6.0
158,9.317592,0.004019818044460528,w_0216_6,6.0
159,9.407664,0.0030253591456842906,w_0080_6,6.0
160,5.601312,0.001991909805000321,w_0326_6,6.0
161,11.136852,0.004279802151519517,w_0398_6,6.0
162,4.525632,0.001537927931497607,w_0524_6,6.0
163,6.364332,0.0022678920537507166,w_0409_6,6.0
164,8.280144,0.0037818207911235247,w_0327_6,6.0
165,9.245016,0.0037378390740735123,w_0389_6,6.0
166,10.38096,0.003731825418743186,w_0416_6,6.0
167,5.12082,0.0017299188645497235,w_0150_6,6.0
168,4.107996,0.0014519277081519331,w_0361_6,6.0
169,9.319536,0.0038158340578063527,w_0040_6,6.0
170,7.22682,0.002433889338897625,w_0048_6,6.0
171,6.36012,0.0022538958689672767,w_0271_6,6.0
172,4.989924,0.0017079204179445114,w_0498_6,6.0
173,9.257652,0.0038998321400667817,w_0090_6,6.0
174,12.131856,0.004831769398263332,w_0278_6,6.0
175,5.986872,0.0020519059924217426,w_0219_6,6.0
176,10.979388,0.0034513328102558404,w_0489_6,6.0
177,6.845148,0.0021799017531679236,w_0197_6,6.0
178,5.544936,0.001883911017222704,w_0229_6,6.0
179,9.106668,0.0020678970056105766,w_0304_6,6.0
180,4.419684,0.0015539290793222648,w_0096_6,6.0
181,6.262596,0.002143900272344459,w_0294_6,6.0
182,5.944428,0.002097905377845911,w_0188_6,6.0
183,6.13656,0.002123901118928224,w_0282_6,6.0
184,3.840048,0.0009439561276124436,w_0348_6,6.0
185,4.893048,0.0019819052871370628,w_0300_6,6.0
186,7.127352,0.002216889684128528,w_0250_6,6.0
187,10.03266,0.0044177973698910486,w_0239_6,6.0
188,11.375964,0.00495777726093953,w_0222_6,6.0
189,7.2819,0.0022919041539734945,w_0015_6,6.0
190,5.503788,0.0018059190878181744,w_0412_6,6.0
191,5.418576,0.001871911942096423,w_0106_6,6.0
192,6.823116,0.002017404875912021,w_0050_6,6.0
193,4.864212,0.0017639207683372137,w_0394_6,6.0
194,5.703372,0.001947907900177019,w_0095_6,6.0
195,12.081312,0.005243747538189796,w_0335_6,6.0
196,4.829868,0.001615925598227784,w_0288_6,6.0
197,6.237324,0.002175896088632489,w_0481_6,6.0
198,10.645668,0.0046597901249130855,w_0043_6,6.0
199,6.75378,0.002473885330585442,w_0068_6,6.0
200,5.54364,0.002029903365600845,w_0206_6,6.0
201,4.616028,0.0015879284312801496,w_0210_6,6.0
202,6.776136,0.002539875737317342,w_0488_6,6.0
203,4.486752,0.0016359244426246177,w_0159_6,6.0
204,5.821632,0.002135900426610247,w_0144_6,6.0
205,6.086988,0.002221898151036786,w_0296_6,6.0
206,9.047052,0.00237088985703321,w_0494_6,6.0
207,9.912456,0.003891816950617271,w_0366_6,6.0
208,9.28908,0.0035518288547682687,w_0463_6,6.0
209,5.104296,0.001563929853500862,w_0529_6,6.0
210,10.4409,0.004061804054227549,w_0482_6,6.0
211,8.546472,0.0020099080176093275,w_0344_6,6.0
212,9.210024,0.0035458302536278954,w_0338_6,6.0
213,10.809288,0.004005820437899621,w_0406_6,6.0
214,10.702044,0.004531777480364583,w_0447_6,6.0
215,7.099488,0.0016659197234538629,w_0432_6,6.0
216,9.56286,0.0042398108527498,w_0256_6,6.0
217,5.819364,0.0022039015927576653,w_0351_6,6.0
218,3.641112,0.001115949671843797,w_0248_6,6.0
219,5.492448,0.001993907948219921,w_0445_6,6.0
220,10.66608,0.0036978275634330995,w_0052_6,6.0
221,9.515232,0.003909808127052987,w_0383_6,6.0
222,6.375348,0.0024838801879569308,w_0074_6,6.0
223,7.195068,0.002575880330557359,w_0311_6,6.0
224,6.326748,0.002141900914056383,w_0472_6,6.0
225,9.31014,0.003883818322610744,w_0024_6,6.0
226,5.338224,0.0019379051964716985,w_0310_6,6.0
227,8.494956,0.0033978290473047163,w_0230_6,6.0
228,4.498416,0.0015379232060955227,w_0417_6,6.0
229,11.189664,0.004447778850599109,w_0017_6,6.0
230,8.608356,0.0029518559584463685,w_0266_6,6.0
231,9.936108,0.003661834087367546,w_0382_6,6.0
232,5.656392,0.0021278967726048193,w_0107_6,6.0
233,10.942128,0.004401797650020959,w_0114_6,6.0
234,4.499712,0.0016019288909138664,w_0385_6,6.0
235,4.451112,0.0015959221539240112,w_0356_6,6.0
236,5.6295,0.001981904955261148,w_0056_6,6.0
237,3.97386,0.0015819271452440769,w_0487_6,6.0
238,11.386656,0.003844323364527248,w_0400_6,6.0
239,5.468796,0.001949903695358944,w_0476_6,6.0
240,4.7952,0.0018159150783781264,w_0070_6,6.0
241,6.2046,0.0019179118325783264,w_0459_6,6.0
242,5.451948,0.00199990240237159,w_0199_6,6.0
243,8.288244,0.0025573802266968975,w_0126_6,6.0
244,7.042464,0.002363886564349245,w_0069_6,6.0
245,4.988952,0.0018079156915244063,w_0258_6,6.0
246,10.715004,0.004441795302518726,w_0269_6,6.0
247,7.98822,0.0030318585243095746,w_0191_6,6.0
248,10.140552,0.003659830848238304,w_0285_6,6.0
249,3.04722,0.001155944068506171,w_0362_6,6.0
250,6.0993,0.0021399026159195592,w_0396_6,6.0
251,6.92874,0.002393887952917621,w_0492_6,6.0
252,5.687172,0.0014279357776442714,w_0182_6,6.0
253,3.860136,0.001447929278148861,w_0415_6,6.0
254,5.57766,0.002071906217783637,w_0215_6,6.0
255,5.005476,0.001801921812850197,w_0077_6,6.0
256,6.5367,0.001385941379319981,w_0247_6,6.0
257,9.312084,0.0035458330188974604,w_0171_6,6.0
258,6.485184,0.0021019020155740417,w_0519_6,6.0
259,13.830264,0.006365701284690871,w_0261_6,6.0
260,5.497632,0.0017979192941675866,w_0527_6,6.0
261,7.290324,0.002703873501280664,w_0234_6,6.0
262,5.317812,0.0019559088995493644,w_0116_6,6.0
263,5.64408,0.0018839185884360309,w_0276_6,6.0
264,10.46034,0.00451378740279345,w_0284_6,6.0
265,5.716008,0.0019519123389566244,w_0160_6,6.0
266,9.560268,0.0036358363289949367,w_0218_6,6.0
267,8.58924,0.0020789046521124247,w_0350_6,6.0
268,10.48302,0.003839824624239599,w_0467_6,6.0
269,11.587536,0.004913762008548703,w_0022_6,6.0
270,4.329936,0.001593919764062222,w_0308_6,6.0
271,7.07778,0.0025638786776707744,w_0392_6,6.0
272,3.915864,0.0013229410112226834,w_0450_6,6.0
273,9.294912,0.0036698236038117888,w_0073_6,6.0
274,10.355688,0.004317798139743264,w_0180_6,6.0
275,4.306932,0.0015379272967935807,w_0242_6,6.0
276,4.159188,0.0014939306547352923,w_0471_6,6.0
277,12.629196,0.005529745626591708,w_0176_6,6.0
278,12.564072,0.005107759484193723,w_0005_6,6.0
279,8.131104,0.003137857731146873,w_0004_6,6.0
280,10.77624,0.004199805875566867,w_0110_6,6.0
281,8.351424,0.003095845988882394,w_0122_6,6.0
282,4.91508,0.001553930642856667,w_0244_6,6.0
283,5.25528,0.001765922459027754,w_0289_6,6.0
284,4.706424,0.001793917006674155,w_0078_6,6.0
285,8.034552,0.0022723939504786105,w_0065_6,6.0
286,12.0852,0.004679777927860195,w_0225_6,6.0
287,10.955412,0.003334339961221874,w_0342_6,6.0
288,7.902684,0.0027678774660753365,w_0290_6,6.0
289,6.832836,0.001656927486933872,w_0187_6,6.0
290,5.904252,0.002195896244225185,w_0134_6,6.0
291,6.5448,0.0024778823316758025,w_0201_6,6.0
292,7.98498,0.0034658320140661543,w_0466_6,6.0
293,12.497004,0.004793775096001779,w_0424_6,6.0
294,6.19164,0.002307894835227378,w_0403_6,6.0
295,6.098328,0.0021938973249046863,w_0292_6,6.0
296,5.237136,0.001883906201842533,w_0395_6,6.0
297,10.29672,0.004117800118340294,w_0223_6,6.0
298,7.829136,0.002579878645821256,w_0279_6,6.0
299,9.222336,0.0036218164094654194,w_0341_6,6.0
300,5.394924,0.0012309475033556157,w_0460_6,6.0
301,5.982336,0.002243887302455681,w_0143_6,6.0
302,5.196636,0.002081896332830725,w_0355_6,6.0
303,8.422056,0.0031138616853974726,w_0162_6,6.0
304,11.40642,0.003506837760370759,w_0117_6,6.0
305,7.234272,0.002881861931310584,w_0374_6,6.0
306,4.292028,0.0014739346681890216,w_0531_6,6.0
307,10.562076,0.004409797655552937,w_0142_6,6.0
