,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
d_0350_6,836199.0,128004.0,27788.0,6.0,-0.8516948273689507,329.7651316105655,280.8592568393599,1685.1555410361593,1500552.0
d_0064_6,838297.0,130102.0,29886.0,6.0,-1.444231355253536,329.7651316105655,476.25714294128767,2857.542857647726,1613844.0
d_0137_6,839318.0,131123.0,30907.0,6.0,-1.238937674652472,329.7651316105655,408.5584453390604,2451.3506720343626,1668978.0
d_0159_6,835843.0,127648.0,27432.0,6.0,-0.8168918179158157,329.7651316105655,269.38243784660307,1616.2946270796183,1481328.0
d_0268_6,836533.0,128338.0,28122.0,6.0,-1.3832924117402028,329.7651316105655,456.16160421340453,2736.969625280427,1518588.0
d_0152_6,837597.0,129402.0,29186.0,6.0,-1.2463964340354055,329.7651316105655,411.01808410862503,2466.10850465175,1576044.0
d_0206_6,831696.0,123501.0,23285.0,6.0,-0.5313540327653744,329.7651316105655,175.22203254667843,1051.3321952800707,1257390.0
d_0271_6,837030.0,128835.0,28619.0,6.0,-1.058208217585901,329.7651316105655,348.96017214359654,2093.761032861579,1545426.0
d_0220_6,838462.0,130267.0,30051.0,6.0,-1.1674106174976664,329.7651316105655,384.9713159226895,2309.827895536137,1622754.0
d_0273_6,838078.0,129883.0,29667.0,6.0,-1.2511662222796025,329.7651316105655,412.5909939567272,2475.545963740363,1602018.0
d_0247_6,837239.0,129044.0,28828.0,6.0,-0.9817254751155494,329.7651316105655,323.7388305069241,1942.4329830415445,1556712.0
d_0188_6,835266.0,127071.0,26855.0,6.0,-1.0153490925309192,329.7651316105655,334.8267271291268,2008.960362774761,1450170.0
d_0097_6,838018.0,129823.0,29607.0,6.0,-1.1450770501613128,329.7651316105655,377.6064841506834,2265.6389049041004,1598778.0
d_0427_6,835116.0,126921.0,26705.0,6.0,-1.067281455122928,329.7651316105655,351.9522095141282,2111.713257084769,1442070.0
d_0056_6,837256.0,129061.0,28845.0,6.0,-1.0293717485312477,329.7651316105655,339.4509101306048,2036.705460783629,1557630.0
d_0104_6,834611.0,126416.0,26200.0,6.0,-0.7532184534171896,329.7651316105655,248.38518242262614,1490.3110945357569,1414800.0
d_0332_6,838766.0,130571.0,30355.0,6.0,-1.1824616971807764,329.7651316105655,389.93463719527136,2339.6078231716283,1639170.0
d_0164_6,833770.0,125575.0,25359.0,6.0,-0.8649097759931839,329.7651316105655,285.217086111657,1711.3025166699422,1369386.0
d_0066_6,838787.0,130592.0,30376.0,6.0,-1.1488640327446136,329.7651316105655,378.85529896067254,2273.131793764035,1640304.0
d_0112_6,837703.0,129508.0,29292.0,6.0,-1.2198461492024644,329.7651316105655,402.2627259363922,2413.5763556183533,1581768.0
d_0193_6,836143.0,127948.0,27732.0,6.0,-0.9006260832025145,329.7651316105655,296.9950788591853,1781.970473155112,1497528.0
d_0320_6,837058.0,128863.0,28647.0,6.0,-1.107455796988382,329.7651316105655,365.2003066467575,2191.201839880545,1546938.0
d_0145_6,836898.0,128703.0,28487.0,6.0,-1.069944011118367,329.7651316105655,352.8302276423846,2116.9813658543076,1538298.0
d_0065_6,836070.0,127875.0,27659.0,6.0,-0.792607502818853,329.7651316105655,261.3743174825807,1568.2459048954843,1493586.0
d_0036_6,831793.0,123598.0,23382.0,6.0,-0.5258110397215313,329.7651316105655,173.39414671605905,1040.3648802963544,1262628.0
d_0174_6,837847.0,129652.0,29436.0,6.0,-1.2372911327552967,329.7651316105655,408.0154732336361,2448.0928394018165,1589544.0
d_0370_6,834437.0,126242.0,26026.0,6.0,-0.8140130559552602,329.7651316105655,268.433122529805,1610.59873517883,1405404.0
d_0396_6,837230.0,129035.0,28819.0,6.0,-1.16307009608297,329.7651316105655,383.5399633071137,2301.239779842682,1556226.0
d_0236_6,838824.0,130629.0,30413.0,6.0,-1.292750372590601,329.7651316105655,426.3039967569472,2557.8239805416833,1642302.0
d_0330_6,835918.0,127723.0,27507.0,6.0,-0.9515450141492415,329.7651316105655,313.78636682430204,1882.7182009458122,1485378.0
d_0305_6,834443.0,126248.0,26032.0,6.0,-1.0274741958419658,329.7651316105655,338.8251634182858,2032.9509805097148,1405728.0
d_0006_6,833929.0,125734.0,25518.0,6.0,-0.8130838673442549,329.7651316105655,268.1267085252058,1608.7602511512348,1377972.0
d_0037_6,837324.0,129129.0,28913.0,6.0,-0.9265302308649458,329.7651316105655,305.5373635223465,1833.224181134079,1561302.0
d_0029_6,833585.0,125390.0,25174.0,6.0,-1.0697153295476856,329.7651316105655,352.75481643413195,2116.5288986047917,1359396.0
d_0023_6,835692.0,127497.0,27281.0,6.0,-1.2529578481174277,329.7651316105655,413.1818096869345,2479.090858121607,1473174.0
d_0376_6,836823.0,128628.0,28412.0,6.0,-0.8204150668806878,329.7651316105655,270.5442825052009,1623.2656950312053,1534248.0
d_0340_6,837223.0,129028.0,28812.0,6.0,-0.7583445301117181,329.7651316105655,250.07558377844316,1500.453502670659,1555848.0
d_0239_6,837574.0,129379.0,29163.0,6.0,-1.073281976686946,329.7651316105655,353.93097229741863,2123.585833784512,1574802.0
d_0059_6,836928.0,128733.0,28517.0,6.0,-1.1111925541050527,329.7651316105655,366.4325588491331,2198.5953530947986,1539918.0
d_0296_6,837692.0,129497.0,29281.0,6.0,-1.1921256992155795,329.7651316105655,393.121488098163,2358.7289285889783,1581174.0
d_0158_6,838064.0,129869.0,29653.0,6.0,-1.0295477245291853,329.7651316105655,339.508940878725,2037.05364527235,1601262.0
d_0234_6,836332.0,128137.0,27921.0,6.0,-1.2470455310215687,329.7651316105655,411.2321336616951,2467.3928019701707,1507734.0
d_0042_6,836902.0,128707.0,28491.0,6.0,-0.9738674459099025,329.7651316105655,321.1475264717243,1926.8851588303457,1538514.0
d_0289_6,834993.0,126798.0,26582.0,6.0,-1.064000129111762,329.7651316105655,350.8701426101989,2105.2208556611936,1435428.0
d_0053_6,839200.0,131005.0,30789.0,6.0,-1.351411278998282,329.7651316105655,445.6483182788711,2673.8899096732266,1662606.0
d_0002_6,834636.0,126441.0,26225.0,6.0,-0.7352051176722422,329.7651316105655,242.44501238994823,1454.6700743396893,1416150.0
d_0424_6,839247.0,131052.0,30836.0,6.0,-1.2940525202105582,329.7651316105655,426.7333996382187,2560.400397829312,1665144.0
d_0049_6,837081.0,128886.0,28670.0,6.0,-1.3478505362096491,329.7651316105655,444.47410946454625,2666.8446567872775,1548180.0
d_0161_6,838706.0,130511.0,30295.0,6.0,-1.2004755054469824,329.7651316105655,395.87496304898434,2375.2497782939063,1635930.0
d_0411_6,835763.0,127568.0,27352.0,6.0,-0.7443032071373552,329.7651316105655,245.44524505981593,1472.6714703588955,1477008.0
d_0179_6,837809.0,129614.0,29398.0,6.0,-1.167092091076363,329.7651316105655,384.86627701544694,2309.1976620926816,1587492.0
d_0069_6,836449.0,128254.0,28038.0,6.0,-1.0752420585820806,329.7651316105655,354.5773389615352,2127.4640337692113,1514052.0
d_0258_6,835238.0,127043.0,26827.0,6.0,-0.7880073556734919,329.7651316105655,259.85734935376274,1559.1440961225765,1448658.0
d_0343_6,835963.0,127768.0,27552.0,6.0,-0.8688289380296442,329.7651316105655,286.50948909641346,1719.0569345784807,1487808.0
d_0314_6,834661.0,126466.0,26250.0,6.0,-1.135890073862158,329.7651316105655,374.5769397022895,2247.461638213737,1417500.0
d_0143_6,835419.0,127224.0,27008.0,6.0,-1.0470164026513347,329.7651316105655,345.2695018187382,2071.617010912429,1458432.0
d_0298_6,834603.0,126408.0,26192.0,6.0,-0.8424955493853513,329.7651316105655,277.8256557243761,1666.9539343462566,1414368.0
d_0008_6,835894.0,127699.0,27483.0,6.0,-0.9661885648972109,329.7651316105655,318.6152992639522,1911.691795583713,1484082.0
d_0186_6,832873.0,124678.0,24462.0,6.0,-0.6947753159468227,329.7651316105655,229.11267350297624,1374.6760410178574,1320948.0
d_0078_6,835940.0,127745.0,27529.0,6.0,-0.896202356560105,329.7651316105655,295.536288060742,1773.217728364452,1486566.0
d_0077_6,837092.0,128897.0,28681.0,6.0,-0.9570301549675096,329.7651316105655,315.5951750081407,1893.5710500488442,1548774.0
d_0094_6,837645.0,129450.0,29234.0,6.0,-0.9463340163850753,329.7651316105655,312.06796146077943,1872.4077687646766,1578636.0
d_0107_6,837799.0,129604.0,29388.0,6.0,-1.074730829042871,329.7651316105655,354.40875328525453,2126.452519711527,1586952.0
d_0262_6,835339.0,127144.0,26928.0,6.0,-0.8775590903524577,329.7651316105655,289.38838892612637,1736.3303335567582,1454112.0
d_0327_6,831873.0,123678.0,23462.0,6.0,-0.6342181545436975,329.7651316105655,209.14303320291236,1254.858199217474,1266948.0
d_0129_6,838888.0,130693.0,30477.0,6.0,-1.3000511520839833,329.7651316105655,428.71153926744205,2572.2692356046523,1645758.0
d_0135_6,838031.0,129836.0,29620.0,6.0,-1.2418126061287706,329.7651316105655,409.5064974957134,2457.0389849742805,1599480.0
d_0039_6,836322.0,128127.0,27911.0,6.0,-1.0075491642669523,329.7651316105655,332.25458275860683,1993.527496551641,1507194.0
d_0204_6,835975.0,127780.0,27564.0,6.0,-0.7080591751907749,329.7651316105655,233.49322709485435,1400.9593625691261,1488456.0
d_0308_6,837461.0,129266.0,29050.0,6.0,-1.1250939919502503,329.7651316105655,371.01676832973084,2226.100609978385,1568700.0
d_0192_6,834392.0,126197.0,25981.0,6.0,-1.0059028645346644,329.7651316105655,331.7116905107184,1990.2701430643106,1402974.0
d_0177_6,837012.0,128817.0,28601.0,6.0,-0.8765405148430864,329.7651316105655,289.0524982392232,1734.3149894353392,1544454.0
d_0124_6,834490.0,126295.0,26079.0,6.0,-0.9239513809592442,329.7651316105655,304.68694874378895,1828.1216924627338,1408266.0
d_0324_6,836217.0,128022.0,27806.0,6.0,-0.9022937731926975,329.7651316105655,297.54502486828363,1785.2701492097017,1501524.0
d_0216_6,835139.0,126944.0,26728.0,6.0,-0.9702660494457777,329.7651316105655,319.95991149275034,1919.7594689565021,1443312.0
d_0318_6,835835.0,127640.0,27424.0,6.0,-1.0022440851320253,329.7651316105655,330.5051526394732,1983.030915836839,1480896.0
d_0355_6,835289.0,127094.0,26878.0,6.0,-1.032107033243568,329.7651316105655,340.3529116537555,2042.117469922533,1451412.0
d_0210_6,838588.0,130393.0,30177.0,6.0,-1.3049758862651941,329.7651316105655,430.3355448828561,2582.0132692971365,1629558.0
d_0089_6,835098.0,126903.0,26687.0,6.0,-0.7761041879700219,329.7651316105655,255.93209968944535,1535.5925981366722,1441098.0
d_0418_6,837502.0,129307.0,29091.0,6.0,-1.0813250917141082,329.7651316105655,356.5833111829097,2139.4998670974583,1570914.0
d_0304_6,837972.0,129777.0,29561.0,6.0,-1.3490786863902466,329.7651316105655,444.87911057048854,2669.274663422931,1596294.0
d_0290_6,838493.0,130298.0,30082.0,6.0,-1.2145100477273871,329.7651316105655,400.50306573117604,2403.018394387056,1624428.0
d_0127_6,838972.0,130777.0,30561.0,6.0,-1.103596796614124,329.7651316105655,363.92774288045507,2183.5664572827304,1650294.0
d_0181_6,833292.0,125097.0,24881.0,6.0,-0.5279806151992622,329.7651316105655,174.10959705901203,1044.6575823540722,1343574.0
d_0207_6,836391.0,128196.0,27980.0,6.0,-0.9361433323400844,329.7651316105655,308.70742919548127,1852.2445751728876,1510920.0
d_0394_6,833158.0,124963.0,24747.0,6.0,-0.5582229692644607,329.7651316105655,184.08247092753555,1104.4948255652134,1336338.0
d_0265_6,834694.0,126499.0,26283.0,6.0,-0.574386872613803,329.7651316105655,189.41276264287185,1136.4765758572312,1419282.0
d_0389_6,832892.0,124697.0,24481.0,6.0,-0.8756095861771459,329.7651316105655,288.7455104251793,1732.4730625510758,1321974.0
d_0041_6,838752.0,130557.0,30341.0,6.0,-1.5052492320389999,329.7651316105655,496.3787111100434,2978.2722666602604,1638414.0
d_0367_6,837584.0,129389.0,29173.0,6.0,-1.280558890627631,329.7651316105655,422.28367110290054,2533.702026617403,1575342.0
d_0354_6,839025.0,130830.0,30614.0,6.0,-1.4295804152638316,329.7651316105655,471.42577378736434,2828.554642724186,1653156.0
d_0395_6,837198.0,129003.0,28787.0,6.0,-1.2986916912480448,329.7651316105655,428.2632364859594,2569.5794189157564,1554498.0
d_0275_6,838684.0,130489.0,30273.0,6.0,-1.376323007290661,329.7651316105655,453.8633376378541,2723.1800258271246,1634742.0
d_0067_6,834647.0,126452.0,26236.0,6.0,-0.5464835459817089,329.7651316105655,180.21121846366677,1081.2673107820005,1416744.0
d_0310_6,833494.0,125299.0,25083.0,6.0,-0.9896842315880688,329.7651316105655,326.3633508825409,1958.1801052952453,1354482.0
d_0294_6,838021.0,129826.0,29610.0,6.0,-1.1570227014407097,329.7651316105655,381.54574341700766,2289.274460502046,1598940.0
d_0169_6,837689.0,129494.0,29278.0,6.0,-1.4192354430652323,329.7651316105655,468.01436266878557,2808.0861760127136,1581012.0
d_0020_6,836337.0,128142.0,27926.0,6.0,-1.0460448080988327,329.7651316105655,344.9491038132603,2069.694622879562,1508004.0
d_0083_6,837089.0,128894.0,28678.0,6.0,-1.0923634451537916,329.7651316105655,360.2233752577108,2161.340251546265,1548612.0
d_0031_6,837293.0,129098.0,28882.0,6.0,-1.2593596036375236,329.7651316105655,415.2928854385576,2491.7573126313455,1559628.0
d_0365_6,837793.0,129598.0,29382.0,6.0,-1.151211864788254,329.7651316105655,379.62953210354317,2277.777192621259,1586628.0
d_0113_6,838529.0,130334.0,30118.0,6.0,-1.236644577034274,329.7651316105655,407.8022617011995,2446.813570207197,1626372.0
d_0240_6,836810.0,128615.0,28399.0,6.0,-0.8898949661719054,329.7651316105655,293.4563306392581,1760.7379838355487,1533546.0
d_0122_6,833864.0,125669.0,25453.0,6.0,-1.1820390542278616,329.7651316105655,389.7952642862792,2338.771585717675,1374462.0
d_0138_6,840443.0,132248.0,32032.0,6.0,-1.4814030096253779,329.7651316105655,488.51505843740057,2931.0903506244035,1729728.0
d_0256_6,835280.0,127085.0,26869.0,6.0,-1.1213760136421749,329.7651316105655,369.7907087236431,2218.7442523418586,1450926.0
d_0284_6,838432.0,130237.0,30021.0,6.0,-1.2623329359278412,329.7651316105655,416.27338675259614,2497.6403205155766,1621134.0
d_0351_6,837207.0,129012.0,28796.0,6.0,-1.1317624967582103,329.7651316105655,373.2158086953734,2239.2948521722406,1554984.0
d_0208_6,836235.0,128040.0,27824.0,6.0,-0.6373351700366828,329.7651316105655,210.17091622718885,1261.0254973631331,1502496.0
d_0248_6,838512.0,130317.0,30101.0,6.0,-1.360982531110583,329.7651316105655,448.80458349136194,2692.8275009481717,1625454.0
d_0217_6,834633.0,126438.0,26222.0,6.0,-1.058540088370721,329.7651316105655,349.06961155663043,2094.4176693397826,1415988.0
d_0383_6,834182.0,125987.0,25771.0,6.0,-0.8674942963904052,329.7651316105655,286.0693708205969,1716.4162249235812,1391634.0
d_0232_6,837459.0,129264.0,29048.0,6.0,-0.9195731845002048,329.7651316105655,303.24317221225687,1819.459033273541,1568592.0
d_0336_6,835598.0,127403.0,27187.0,6.0,-0.6724345447468333,329.7651316105655,221.7454661479302,1330.4727968875811,1468098.0
d_0380_6,835178.0,126983.0,26767.0,6.0,-1.0160425921745004,329.7651316105655,335.05541913036427,2010.3325147821856,1445418.0
d_0405_6,838420.0,130225.0,30009.0,6.0,-1.3104429109491997,329.7651316105655,432.13837899729543,2592.8302739837727,1620486.0
d_0196_6,838051.0,129856.0,29640.0,6.0,-1.0535305601562968,329.7651316105655,347.417643825694,2084.5058629541636,1600560.0
d_0356_6,836535.0,128340.0,28124.0,6.0,-0.7388441286256843,329.7651316105655,243.64503131594236,1461.8701878956542,1518696.0
d_0243_6,838473.0,130278.0,30062.0,6.0,-1.128072497496578,329.7651316105655,371.99897560321835,2231.9938536193104,1623348.0
d_0102_6,835069.0,126874.0,26658.0,6.0,-0.9030061135779374,329.7651316105655,297.7799298891738,1786.6795793350427,1439532.0
d_0412_6,837089.0,128894.0,28678.0,6.0,-1.2172388373801333,329.7651316105655,401.4029254101514,2408.417552460908,1548612.0
d_0189_6,837074.0,128879.0,28663.0,6.0,-1.0203068587921262,329.7651316105655,336.4616255727482,2018.769753436489,1547802.0
d_0024_6,834140.0,125945.0,25729.0,6.0,-0.7096587998282149,329.7651316105655,234.02072752394724,1404.1243651436835,1389366.0
d_0111_6,838045.0,129850.0,29634.0,6.0,-1.09516981554284,329.7651316105655,361.1488183584034,2166.8929101504204,1600236.0
d_0334_6,835014.0,126819.0,26603.0,6.0,-0.9670230615477827,329.7651316105655,318.89048716175654,1913.3429229705393,1436562.0
d_0063_6,835048.0,126853.0,26637.0,6.0,-1.258289564362559,329.7651316105655,414.9400237962204,2489.640142777322,1438398.0
d_0081_6,837259.0,129064.0,28848.0,6.0,-1.0678583625978046,329.7651316105655,352.142453483508,2112.854720901048,1557792.0
d_0425_6,839057.0,130862.0,30646.0,6.0,-1.3000715128379328,329.7651316105655,428.7182535341479,2572.3095212048875,1654884.0
d_0035_6,838235.0,130040.0,29824.0,6.0,-1.2979705984082905,329.7651316105655,428.0254452107544,2568.1526712645264,1610496.0
d_0030_6,838183.0,129988.0,29772.0,6.0,-1.1190996643722866,329.7651316105655,369.04004810706675,2214.2402886424006,1607688.0
d_0382_6,836343.0,128148.0,27932.0,6.0,-1.1168546852208994,329.7651316105655,368.2997322617466,2209.7983935704797,1508328.0
d_0202_6,834437.0,126242.0,26026.0,6.0,-0.9389151180854668,329.7651316105655,309.6214674866036,1857.7288049196216,1405404.0
d_0018_6,833252.0,125057.0,24841.0,6.0,-0.8159675075030973,329.7651316105655,269.077632501704,1614.465795010224,1341414.0
d_0170_6,834654.0,126459.0,26243.0,6.0,-0.6858167611613505,329.7651316105655,226.15845450510452,1356.9507270306271,1417122.0
d_0307_6,834851.0,126656.0,26440.0,6.0,-0.8634472502502536,329.7651316105655,284.7347961175558,1708.4087767053347,1427760.0
d_0091_6,837407.0,129212.0,28996.0,6.0,-1.0652346117670768,329.7651316105655,351.27723194549975,2107.6633916729984,1565784.0
d_0197_6,837075.0,128880.0,28664.0,6.0,-1.1943968404342644,329.7651316105655,393.8704312810488,2363.222587686293,1547856.0
d_0408_6,835956.0,127761.0,27545.0,6.0,-0.894310687058815,329.7651316105655,294.9124814186854,1769.4748885121123,1487430.0
d_0046_6,835095.0,126900.0,26684.0,6.0,-0.6840528976456502,329.7651316105655,225.57679382070654,1353.4607629242391,1440936.0
d_0001_6,837527.0,129332.0,29116.0,6.0,-1.4006668943288894,329.7651316105655,461.89110275092827,2771.3466165055697,1572264.0
d_0362_6,836295.0,128100.0,27884.0,6.0,-0.812652635623358,329.7651316105655,267.98450334000955,1607.9070200400574,1505736.0
d_0045_6,837559.0,129364.0,29148.0,6.0,-1.0846931056934852,329.7651316105655,357.69396475608517,2146.1637885365108,1573992.0
d_0183_6,838293.0,130098.0,29882.0,6.0,-1.0018448870241154,329.7651316105655,330.37351102287954,1982.2410661372774,1613628.0
d_0014_6,836708.0,128513.0,28297.0,6.0,-1.1562737763131035,329.7651316105655,381.29877402373614,2287.792644142417,1528038.0
d_0194_6,834038.0,125843.0,25627.0,6.0,-0.7255877239234293,329.7651316105655,239.27353127462032,1435.6411876477218,1383858.0
d_0264_6,833525.0,125330.0,25114.0,6.0,-1.0370762655609307,329.7651316105655,341.9915912028941,2051.9495472173644,1356156.0
d_0352_6,834870.0,126675.0,26459.0,6.0,-1.1749313622302167,329.7651316105655,387.4513952992284,2324.7083717953706,1428786.0
d_0136_6,834481.0,126286.0,26070.0,6.0,-1.0046914640309959,329.7651316105655,331.3122128641931,1987.8732771851587,1407780.0
d_0043_6,834112.0,125917.0,25701.0,6.0,-0.9519157418386733,329.7651316105655,313.9086198895992,1883.4517193375953,1387854.0
d_0413_6,837974.0,129779.0,29563.0,6.0,-1.245259368518851,329.7651316105655,410.6431195489086,2463.8587172934517,1596402.0
d_0348_6,833367.0,125172.0,24956.0,6.0,-1.1521419651552147,329.7651316105655,379.936246773465,2279.61748064079,1347624.0
d_0022_6,838253.0,130058.0,29842.0,6.0,-1.4065210372146584,329.7651316105655,463.8215949501209,2782.9295697007256,1611468.0
d_0397_6,834813.0,126618.0,26402.0,6.0,-1.0136261069437342,329.7651316105655,334.2585465602057,2005.551279361234,1425708.0
d_0291_6,838045.0,129850.0,29634.0,6.0,-1.2287635512084523,329.7651316105655,405.2033741825211,2431.2202450951263,1600236.0
d_0118_6,834238.0,126043.0,25827.0,6.0,-0.9470405711378121,329.7651316105655,312.30095858180573,1873.8057514908344,1394658.0
d_0255_6,834471.0,126276.0,26060.0,6.0,-1.0150470247142158,329.7651316105655,334.72711569579633,2008.362694174778,1407240.0
d_0172_6,837080.0,128885.0,28669.0,6.0,-1.3556037428225542,329.7651316105655,447.0308466636548,2682.185079981929,1548126.0
d_0213_6,838818.0,130623.0,30407.0,6.0,-1.2513890387556588,329.7651316105655,412.66447106127885,2475.986826367673,1641978.0
d_0385_6,837889.0,129694.0,29478.0,6.0,-1.13640651722377,329.7651316105655,374.7472447154009,2248.483468292405,1591812.0
d_0221_6,839317.0,131122.0,30906.0,6.0,-1.4886503347685214,329.7651316105655,490.90497356705384,2945.4298414023233,1668924.0
d_0286_6,836610.0,128415.0,28199.0,6.0,-1.1427833964853895,329.7651316105655,376.85011714437354,2261.100702866241,1522746.0
d_0123_6,833852.0,125657.0,25441.0,6.0,-0.8877489778278708,329.7651316105655,292.7486585105528,1756.4919510633167,1373814.0
d_0373_6,838810.0,130615.0,30399.0,6.0,-1.4563805616990553,329.7651316105655,480.2635276037583,2881.5811656225496,1641546.0
d_0374_6,832719.0,124524.0,24308.0,6.0,-0.7905775208027833,329.7651316105655,260.7049001958844,1564.2294011753065,1312632.0
d_0071_6,836460.0,128265.0,28049.0,6.0,-0.9349254689856284,329.7651316105655,308.30582032611545,1849.8349219566926,1514646.0
d_0347_6,835983.0,127788.0,27572.0,6.0,-0.6543343393360604,329.7651316105655,215.7766495284684,1294.6598971708104,1488888.0
d_0155_6,834707.0,126512.0,26296.0,6.0,-1.0198194032468166,329.7651316105655,336.3008797306949,2017.8052783841692,1419984.0
d_0117_6,835558.0,127363.0,27147.0,6.0,-0.8920507434381654,329.7651316105655,294.1672308131894,1765.0033848791363,1465938.0
d_0337_6,832286.0,124091.0,23875.0,6.0,-0.5732546950633068,329.7651316105655,189.03940996392598,1134.2364597835558,1289250.0
d_0328_6,837589.0,129394.0,29178.0,6.0,-1.3095029065811434,329.7651316105655,431.8283983331488,2590.9703899988926,1575612.0
d_0303_6,831871.0,123676.0,23460.0,6.0,-0.6698035405013956,329.7651316105655,220.87785268666545,1325.2671161199928,1266840.0
d_0392_6,835735.0,127540.0,27324.0,6.0,-0.970687546989908,329.7651316105655,320.098906685864,1920.593440115184,1475496.0
d_0378_6,830274.0,122079.0,21863.0,6.0,-0.39731498431837897,329.7651316105655,131.0206280946,786.1237685676,1180602.0
d_0429_6,836124.0,127929.0,27713.0,6.0,-0.9312092420132502,329.7651316105655,307.0803382494744,1842.4820294968463,1496502.0
d_0012_6,837118.0,128923.0,28707.0,6.0,-1.0838892326425202,329.7651316105655,357.42887545363556,2144.5732527218133,1550178.0
d_0131_6,837519.0,129324.0,29108.0,6.0,-1.166755024933564,329.7651316105655,384.7551243545054,2308.5307461270327,1571832.0
d_0106_6,832710.0,124515.0,24299.0,6.0,-0.8503433743157248,329.7651316105655,280.41359474539735,1682.481568472384,1312146.0
d_0214_6,835434.0,127239.0,27023.0,6.0,-0.8312107601045448,329.7651316105655,274.1043257019934,1644.6259542119603,1459242.0
d_0146_6,837209.0,129014.0,28798.0,6.0,-1.1053534496112452,329.7651316105655,364.50702578724486,2187.042154723469,1555092.0
d_0190_6,835383.0,127188.0,26972.0,6.0,-0.8773435414136405,329.7651316105655,289.31730840194876,1735.9038504116925,1456488.0
d_0072_6,837189.0,128994.0,28778.0,6.0,-1.0288858574465054,329.7651316105655,339.29068019309636,2035.7440811585782,1554012.0
d_0269_6,839243.0,131048.0,30832.0,6.0,-1.5163754571405492,329.7651316105655,500.04775219498464,3000.2865131699077,1664928.0
d_0390_6,836027.0,127832.0,27616.0,6.0,-0.7545922831083076,329.7651316105655,248.83822355152816,1493.029341309169,1491264.0
d_0339_6,837426.0,129231.0,29015.0,6.0,-1.400842079645056,329.7651316105655,461.9488727597702,2771.6932365586213,1566810.0
d_0422_6,837399.0,129204.0,28988.0,6.0,-1.0785828895035359,329.7651316105655,355.67902851003754,2134.074171060225,1565352.0
d_0144_6,836615.0,128420.0,28204.0,6.0,-0.7925501538331385,329.7651316105655,261.35540578675887,1568.1324347205532,1523016.0
d_0050_6,838093.0,129898.0,29682.0,6.0,-1.0832745110885889,329.7651316105655,357.2261617194995,2143.356970316997,1602828.0
d_0406_6,839014.0,130819.0,30603.0,6.0,-1.291828687612998,329.7651316105655,426.0000571890044,2556.0003431340265,1652562.0
d_0361_6,836013.0,127818.0,27602.0,6.0,-0.7684450904779809,329.7651316105655,253.4063963969643,1520.438378381786,1490508.0
d_0419_6,836749.0,128554.0,28338.0,6.0,-1.3937510160280293,329.7651316105655,459.6104872328425,2757.6629233970552,1530252.0
d_0287_6,838287.0,130092.0,29876.0,6.0,-1.0302630394242216,329.7651316105655,339.74482678922965,2038.468960735378,1613304.0
d_0231_6,837217.0,129022.0,28806.0,6.0,-1.0995142745182516,329.7651316105655,362.5814694442067,2175.48881666524,1555524.0
d_0224_6,835807.0,127612.0,27396.0,6.0,-1.1767695453158367,329.7651316105655,388.0575639863822,2328.345383918293,1479384.0
d_0191_6,837067.0,128872.0,28656.0,6.0,-1.072581213076312,329.7651316105655,353.69988489313,2122.19930935878,1547424.0
d_0099_6,837906.0,129711.0,29495.0,6.0,-1.10966581684008,329.7651316105655,365.92909413401463,2195.574564804088,1592730.0
d_0251_6,836818.0,128623.0,28407.0,6.0,-0.948471686583915,329.7651316105655,312.77289055523977,1876.6373433314386,1533978.0
d_0233_6,832276.0,124081.0,23865.0,6.0,-0.7854183366736014,329.7651316105655,259.0035811625216,1554.0214869751294,1288710.0
d_0128_6,833591.0,125396.0,25180.0,6.0,-0.7539188099988112,329.7651316105655,248.61613560293893,1491.6968136176336,1359720.0
d_0070_6,834910.0,126715.0,26499.0,6.0,-0.9943546580406227,329.7651316105655,327.9034946763448,1967.4209680580689,1430946.0
d_0009_6,833427.0,125232.0,25016.0,6.0,-1.00624925594253,329.7651316105655,331.825918318922,1990.9555099135318,1350864.0
d_0357_6,836262.0,128067.0,27851.0,6.0,-0.8467770254941013,329.7651316105655,279.2375372568655,1675.425223541193,1503954.0
d_0317_6,837892.0,129697.0,29481.0,6.0,-0.9994951430129827,329.7651316105655,329.5986473797972,1977.5918842787833,1591974.0
d_0403_6,838017.0,129822.0,29606.0,6.0,-1.2769068804293429,329.7651316105655,421.0793654792189,2526.4761928753132,1598724.0
d_0387_6,835870.0,127675.0,27459.0,6.0,-1.16875250972389,329.7651316105655,385.4138251892773,2312.482951135664,1482786.0
d_0115_6,833074.0,124879.0,24663.0,6.0,-0.6811149869165734,329.7651316105655,224.6079733024724,1347.6478398148345,1331802.0
d_0270_6,837879.0,129684.0,29468.0,6.0,-1.1684578424448528,329.7651316105655,385.3166541952243,2311.899925171346,1591272.0
d_0227_6,831814.0,123619.0,23403.0,6.0,-0.3360996178464603,329.7651316105655,110.83393471339875,665.0036082803924,1263762.0
d_0032_6,834004.0,125809.0,25593.0,6.0,-0.8912949445714805,329.7651316105655,293.91799470044594,1763.5079682026758,1382022.0
d_0167_6,835712.0,127517.0,27301.0,6.0,-0.7723242981269406,329.7651316105655,254.6856238178682,1528.1137429072091,1474254.0
