,inundation,breach_area
68,24.371604,0.006042343184527421
81,21.796452,0.005214582258105468
85,24.394932,0.005051446500021375
99,20.144376,0.004923525460607295
103,24.572808,0.0072542923824774645
106,22.977756,0.007194400742805399
161,19.269576,0.005859024192926355
167,22.384836,0.006404726884172711
259,21.638988,0.006583444092917642
262,15.5925,0.004447835663536168
266,21.580344,0.005550764534008981
