,inundation,breach_area
0,5.8725,0.0018919139603076676
1,5.946696,0.0020079086578486355
2,4.456296,0.0016239225762054472
3,9.249876,0.0037678064696530693
4,4.455648,0.0016579211997587598
5,11.303064,0.004713785042479505
6,6.979284,0.002363889974037762
7,6.579792,0.002207900052859594
8,5.779512,0.001977910685682636
9,6.164424,0.0022178980101361374
10,9.854136,0.004023812138742863
11,4.940028,0.0017439229203702789
12,6.30828,0.00214389764643324
13,5.487912,0.0020479025236762012
14,12.6765,0.005245762662280869
15,7.574796,0.0032858547886593895
16,5.244588,0.001059953186163361
17,10.84266,0.004211805521960533
18,7.23816,0.0017909155958009896
19,8.282412,0.003035860049290208
20,4.940352,0.0017539216204413694
21,4.848012,0.0015499323925874232
22,7.011036,0.002641873653982846
23,10.446408,0.0039138097839895815
24,9.949392,0.0035578264143980745
25,9.352908,0.003389830770841845
26,4.222692,0.0015139279490588695
27,13.631976,0.005761726017688979
28,5.124384,0.0018839154852847107
29,9.356472,0.003695813974140744
30,6.624504,0.002341892237005697
31,11.690244,0.004829768755309845
32,5.432508,0.0019179152239968058
33,9.715788,0.0022698985430779756
34,4.835376,0.0016079266282136996
35,7.834968,0.0027598736045375827
36,12.1095,0.0048877820836662296
37,5.71212,0.0020538998356393725
38,6.327396,0.002251890709472504
39,8.794008,0.0020659006500110323
40,13.50918,0.005931723604370011
41,10.91232,0.004629773106298499
42,4.690224,0.0015559286378578649
43,9.993132,0.004157794352821862
44,4.34646,0.001477930044426505
45,9.504216,0.0039038153011750894
46,9.19836,0.0034678447373512446
47,10.033308,0.003909827362817457
48,6.633576,0.002359883539037167
49,11.122596,0.004743783752838827
50,9.994104,0.004437789015661375
51,3.957012,0.0016659170423249626
52,11.349396,0.004637795958228436
53,6.319944,0.002231900905992369
54,4.652316,0.0016499307564188648
55,5.063148,0.0017379212073487405
56,13.855536,0.005903730243749628
57,6.37794,0.002197900324038898
58,10.134396,0.00224989568180896
59,6.161832,0.002213896243074857
60,10.311624,0.00440379619910757
61,5.527764,0.0018599161340177067
62,7.284816,0.0027358567014245726
63,11.188368,0.004787770866464245
64,11.82924,0.004307793719385891
65,12.390408,0.005059758829953426
66,5.275044,0.001863916597818517
67,6.506568,0.0023418929692333584
68,10.382256,0.0040838039100179165
69,6.949152,0.0024898799619838792
70,5.078376,0.001969904436319709
71,9.85446,0.004015808521387223
72,10.46844,0.004177801038357396
73,7.365168,0.0019179143284861495
74,12.753936,0.005205758193616054
75,13.07826,0.005893725442870042
76,4.300776,0.001611923608725178
77,6.026724,0.00208790479656801
78,8.803728,0.0034298465962710563
79,9.116064,0.00306385686771157
80,9.030852,0.0033238403938229202
81,9.816228,0.003583336672785794
82,6.215292,0.0021778972285010885
83,4.971132,0.0018239120270709104
84,6.779052,0.002477883810936826
85,8.068896,0.0017949138183616289
86,5.8401,0.002013907163709048
87,11.391192,0.004863772006523182
88,5.791176,0.002059900504062928
89,6.78618,0.002117905085347676
90,5.633064,0.001975908452702632
91,5.34114,0.002085895320559072
92,5.421492,0.0018859108101583323
93,4.956228,0.0016119209730592564
94,5.013252,0.0018419064603915282
95,6.201684,0.0022438943008519173
96,3.885084,0.0015579215988192718
97,7.128972,0.002439887117720075
98,11.962728,0.004081313503835871
99,11.55546,0.004305794599226545
100,8.013168,0.0028778705345373964
101,12.57768,0.005211751737672544
102,5.123088,0.001911913835301627
103,6.289164,0.002203897839359948
104,3.075084,0.0011859437954919892
105,9.866772,0.003987826070462355
106,7.344432,0.002585881831225244
107,6.167988,0.002215893769834922
108,8.108424,0.0028938670599587724
109,10.563372,0.003985806534153732
110,7.936056,0.0032098484819527303
111,8.962812,0.003789822491978894
112,8.284032,0.002977860216222737
113,11.109636,0.004943768535461243
114,7.36452,0.002605889628504321
115,6.51726,0.002152397723182001
116,7.483428,0.002787879256451138
117,7.391088,0.002569876713270961
118,7.145172,0.0027398795920024668
119,4.27842,0.0013179353450993897
120,6.53022,0.00214190412125004
121,7.34022,0.0030258513975717836
122,8.1081,0.002701372768498564
123,11.30922,0.004497793633374497
124,11.282652,0.00481178368951059
125,11.089872,0.00413780624018247
126,6.253848,0.0024278897074586636
127,7.350588,0.002597878139828196
128,8.304768,0.0030638590255305164
129,10.908108,0.004415789694935889
130,11.113524,0.004507777087619914
131,9.639972,0.0040398096882095
132,4.596264,0.001733917874086349
133,10.080936,0.0030973545507845183
134,6.176412,0.0021178979545908006
135,5.21964,0.0017879172485884688
136,9.060012,0.003459837737966662
137,7.262136,0.002641871133490497
138,6.12684,0.0020599053356525226
139,7.614648,0.002823868411205513
140,5.006124,0.0018619079005212532
141,5.663844,0.001957911961970245
142,8.592804,0.002464889862111601
143,5.889348,0.0022679043585736966
144,3.81996,0.001363933635592712
145,5.61654,0.0019779101326183397
146,6.8769,0.003265841727210277
147,9.937404,0.0038098207695747076
148,4.656204,0.0016679204544448555
149,5.984928,0.002153900592810533
150,4.956876,0.0018139110550582812
151,10.215396,0.0032218516557397654
152,11.298204,0.004803768112696461
153,8.438904,0.001839915280006191
154,9.628308,0.004127808608823583
155,5.042736,0.0017219177316794094
156,12.51288,0.0042718036172785375
157,7.034364,0.002513884670994038
158,9.317592,0.004019818044460528
