,inundation,breach_area
14,11.052936,0.0029995112964309287
23,15.211152,0.0024267517863218167
211,17.88156,0.003365659002128169
243,15.828048,0.0027434997501135116
248,13.787496,0.0026036144081245023
283,11.812716,0.002599375712077776
