,inundation,breach_area
24,19.574136,0.004378908610726642
50,13.851,0.003390457793299685
95,15.792084,0.0028415668566134046
98,14.546304,0.0029032866426779436
141,19.544004,0.005183988757433232
152,21.658104,0.00467356805574719
217,13.132368,0.0025016443880263232
239,12.030444,0.003694537173081919
253,19.012644,0.003960566784245162
254,16.489656,0.0029779751778620947
258,16.43166,0.0031821289579152226
263,13.872384,0.003840733268858717
268,12.764304,0.0019130336487606855
