,wet_cell_count,diff_topo,diff_no_breach,num_breaches,mean_depth,mean_distance,mean_breach_area,total_breach_area,inundation_per_breach (m**2)
w_0024_6,837146.0,128951.0,28735.0,6.0,-2.0,323.65152688422864,647.3030537684573,3883.818322610744,1551690.0
w_0310_6,824887.0,116692.0,16476.0,6.0,-2.0,161.49209970597485,322.9841994119497,1937.9051964716982,889704.0
w_0230_6,834630.0,126435.0,26219.0,6.0,-2.0,283.15242060872635,566.3048412174527,3397.8290473047164,1415826.0
w_0417_6,822295.0,114100.0,13884.0,6.0,-2.0,128.16026717462688,256.32053434925376,1537.9232060955226,749736.0
w_0017_6,842947.0,134752.0,34536.0,6.0,-2.0,370.6482375499256,741.2964750998512,4447.7788505991075,1864944.0
w_0266_6,834980.0,126785.0,26569.0,6.0,-2.0,245.98799653719735,491.9759930743947,2951.8559584463683,1434726.0
w_0382_6,839078.0,130883.0,30667.0,6.0,-2.0,305.15284061396216,610.3056812279243,3661.834087367546,1656018.0
w_0107_6,825869.0,117674.0,17458.0,6.0,-2.0,177.32473105040162,354.64946210080325,2127.8967726048195,942732.0
w_0114_6,842183.0,133988.0,33772.0,6.0,-2.0,366.8164708350799,733.6329416701598,4401.797650020959,1823688.0
w_0385_6,822299.0,114104.0,13888.0,6.0,-2.0,133.4940742428222,266.9881484856444,1601.9288909138663,749952.0
w_0356_6,822149.0,113954.0,13738.0,6.0,-2.0,132.99351282700093,265.98702565400185,1595.9221539240111,741852.0
w_0056_6,825786.0,117591.0,17375.0,6.0,-2.0,165.15874627176234,330.3174925435247,1981.9049552611482,938250.0
w_0487_6,820676.0,112481.0,12265.0,6.0,-2.0,131.82726210367306,263.6545242073461,1581.9271452440767,662310.0
w_0400_6,843555.0,135360.0,35144.0,6.0,-1.5,427.14704050302754,640.7205607545413,3844.323364527248,1897776.0
w_0476_6,825290.0,117095.0,16879.0,6.0,-2.0,162.4919746132453,324.9839492264906,1949.9036953589437,911466.0
w_0070_6,823211.0,115016.0,14800.0,6.0,-2.0,151.32625653151055,302.6525130630211,1815.9150783781265,799200.0
w_0459_6,827561.0,119366.0,19150.0,6.0,-2.0,159.82598604819387,319.65197209638774,1917.9118325783265,1034100.0
w_0199_6,825238.0,117043.0,16827.0,6.0,-2.0,166.65853353096585,333.3170670619317,1999.9024023715901,908658.0
w_0126_6,833992.0,125797.0,25581.0,6.0,-1.5,284.15335852187746,426.2300377828162,2557.3802266968974,1381374.0
w_0069_6,830147.0,121952.0,21736.0,6.0,-2.0,196.99054702910374,393.9810940582075,2363.886564349245,1173744.0
w_0258_6,823809.0,115614.0,15398.0,6.0,-2.0,150.6596409603672,301.3192819207344,1807.9156915244064,831492.0
w_0269_6,841482.0,133287.0,33071.0,6.0,-2.0,370.1496085432272,740.2992170864544,4441.795302518726,1785834.0
w_0191_6,833066.0,124871.0,24655.0,6.0,-2.0,252.65487702579787,505.30975405159575,3031.8585243095745,1331370.0
w_0285_6,839709.0,131514.0,31298.0,6.0,-2.0,304.98590401985865,609.9718080397173,3659.8308482383036,1690092.0
w_0362_6,817816.0,109621.0,9405.0,6.0,-2.0,96.32867237551422,192.65734475102843,1155.9440685061707,507870.0
w_0396_6,827236.0,119041.0,18825.0,6.0,-2.0,178.3252179932966,356.6504359865932,2139.902615919559,1016550.0
w_0492_6,829796.0,121601.0,21385.0,6.0,-2.0,199.49066274313512,398.98132548627024,2393.8879529176215,1154790.0
w_0182_6,825964.0,117769.0,17553.0,6.0,-1.0,237.98929627404524,237.98929627404524,1427.9357776442714,947862.0
w_0415_6,820325.0,112130.0,11914.0,6.0,-2.0,120.66077317907177,241.32154635814354,1447.9292781488612,643356.0
w_0215_6,825626.0,117431.0,17215.0,6.0,-2.0,172.65885148196978,345.31770296393955,2071.906217783637,929610.0
w_0077_6,823860.0,115665.0,15449.0,6.0,-2.0,150.16015107084976,300.3203021416995,1801.921812850197,834246.0
w_0247_6,828586.0,120391.0,20175.0,6.0,-1.0,230.9902298866635,230.9902298866635,1385.941379319981,1089450.0
w_0171_6,837152.0,128957.0,28741.0,6.0,-2.0,295.4860849081217,590.9721698162434,3545.8330188974605,1552014.0
w_0519_6,828427.0,120232.0,20016.0,6.0,-2.0,175.1585012978368,350.3170025956736,2101.902015574042,1080864.0
w_0261_6,851097.0,142902.0,42686.0,6.0,-2.0,530.4751070575726,1060.9502141151452,6365.701284690871,2305044.0
w_0527_6,825379.0,117184.0,16968.0,6.0,-2.0,149.82660784729887,299.65321569459775,1797.9192941675865,916272.0
w_0234_6,830912.0,122717.0,22501.0,6.0,-2.0,225.32279177338864,450.6455835467773,2703.8735012806637,1215054.0
w_0116_6,824824.0,116629.0,16413.0,6.0,-2.0,162.99240829578036,325.98481659156073,1955.9088995493644,886302.0
w_0276_6,825831.0,117636.0,17420.0,6.0,-2.0,156.99321570300256,313.9864314060051,1883.9185884360309,940680.0
w_0284_6,840696.0,132501.0,32285.0,6.0,-2.0,376.14895023278746,752.2979004655749,4513.7874027934495,1743390.0
w_0160_6,826053.0,117858.0,17642.0,6.0,-2.0,162.6593615797187,325.3187231594374,1951.9123389566244,952668.0
w_0218_6,837918.0,129723.0,29507.0,6.0,-2.0,302.98636074957807,605.9727214991561,3635.8363289949366,1593378.0
w_0350_6,834921.0,126726.0,26510.0,6.0,-1.0,346.4841086854041,346.4841086854041,2078.9046521124246,1431540.0
w_0467_6,840766.0,132571.0,32355.0,6.0,-2.0,319.98538535329993,639.9707707065999,3839.824624239599,1747170.0
w_0022_6,844175.0,135980.0,35764.0,6.0,-2.0,409.4801673790586,818.9603347581173,4913.762008548703,1931256.0
w_0308_6,821775.0,113580.0,13364.0,6.0,-2.0,132.82664700518515,265.6532940103703,1593.919764062222,721656.0
w_0392_6,830256.0,122061.0,21845.0,6.0,-2.0,213.65655647256452,427.31311294512903,2563.8786776707743,1179630.0
w_0450_6,820497.0,112302.0,12086.0,6.0,-1.5,146.99344569140928,220.4901685371139,1322.9410112226833,652644.0
w_0073_6,837099.0,128904.0,28688.0,6.0,-2.0,305.81863365098246,611.6372673019649,3669.8236038117893,1549152.0
w_0180_6,840373.0,132178.0,31962.0,6.0,-2.0,359.816511645272,719.633023290544,4317.798139743264,1725948.0
w_0242_6,821704.0,113509.0,13293.0,6.0,-2.0,128.16060806613174,256.3212161322635,1537.9272967935808,717822.0
w_0471_6,821248.0,113053.0,12837.0,6.0,-2.0,124.49422122794103,248.98844245588205,1493.9306547352924,693198.0
w_0176_6,847390.0,139195.0,38979.0,6.0,-2.0,460.812135549309,921.624271098618,5529.745626591708,2104866.0
w_0005_6,847189.0,138994.0,38778.0,6.0,-2.0,425.6466236828103,851.2932473656206,5107.759484193723,2094012.0
w_0004_6,833507.0,125312.0,25096.0,6.0,-2.0,261.4881442622395,522.976288524479,3137.8577311468734,1355184.0
w_0110_6,841671.0,133476.0,33260.0,6.0,-2.0,349.9838229639056,699.9676459278112,4199.805875566867,1796040.0
w_0122_6,834187.0,125992.0,25776.0,6.0,-2.0,257.9871657401995,515.974331480399,3095.8459888823936,1391904.0
w_0244_6,823581.0,115386.0,15170.0,6.0,-2.0,129.4942202380556,258.9884404761112,1553.930642856667,819180.0
w_0289_6,824631.0,116436.0,16220.0,6.0,-2.0,147.1602049189795,294.320409837959,1765.922459027754,875880.0
w_0078_6,822937.0,114742.0,14526.0,6.0,-2.0,149.49308388951295,298.9861677790259,1793.9170066741553,784404.0
w_0065_6,833209.0,125014.0,24798.0,6.0,-1.5,252.48821671984558,378.7323250797684,2272.3939504786103,1339092.0
w_0225_6,845711.0,137516.0,37300.0,6.0,-2.0,389.98149398834965,779.9629879766993,4679.777927860196,2014200.0
w_0342_6,842224.0,134029.0,33813.0,6.0,-1.5,370.48221791354155,555.7233268703123,3334.339961221874,1825902.0
w_0290_6,832802.0,124607.0,24391.0,6.0,-2.0,230.65645550627804,461.31291101255607,2767.8774660753365,1317114.0
w_0187_6,829500.0,121305.0,21089.0,6.0,-1.0,276.1545811556453,276.1545811556453,1656.927486933872,1138806.0
w_0134_6,826634.0,118439.0,18223.0,6.0,-2.0,182.99135368543213,365.98270737086426,2195.8962442251855,984042.0
w_0201_6,828611.0,120416.0,20200.0,6.0,-2.0,206.49019430631688,412.98038861263376,2477.8823316758026,1090800.0
w_0466_6,833056.0,124861.0,24645.0,6.0,-2.0,288.81933450551287,577.6386690110257,3465.8320140661544,1330830.0
w_0424_6,846982.0,138787.0,38571.0,6.0,-2.0,399.4812580001482,798.9625160002964,4793.775096001778,2082834.0
w_0403_6,827521.0,119326.0,19110.0,6.0,-2.0,192.3245696022815,384.649139204563,2307.8948352273783,1031940.0
w_0292_6,827233.0,119038.0,18822.0,6.0,-2.0,182.82477707539053,365.64955415078106,2193.8973249046862,1016388.0
w_0395_6,824575.0,116380.0,16164.0,6.0,-2.0,156.99218348687774,313.98436697375547,1883.906201842533,872856.0
w_0223_6,840191.0,131996.0,31780.0,6.0,-2.0,343.15000986169116,686.3000197233823,4117.800118340294,1716120.0
w_0279_6,832575.0,124380.0,24164.0,6.0,-1.5,286.6531828690284,429.9797743035426,2579.8786458212558,1304856.0
w_0341_6,836875.0,128680.0,28464.0,6.0,-2.0,301.81803412211826,603.6360682442365,3621.8164094654194,1537056.0
w_0460_6,825062.0,116867.0,16651.0,6.0,-1.0,205.15791722593596,205.15791722593596,1230.9475033556157,899154.0
w_0143_6,826875.0,118680.0,18464.0,6.0,-2.0,186.99060853797346,373.9812170759469,2243.8873024556815,997056.0
w_0355_6,824450.0,116255.0,16039.0,6.0,-2.0,173.4913610692271,346.9827221384542,2081.8963328307254,866106.0
w_0162_6,834405.0,126210.0,25994.0,6.0,-2.0,259.48847378312274,518.9769475662455,3113.8616853974727,1403676.0
w_0117_6,843616.0,135421.0,35205.0,6.0,-1.5,389.64864004119545,584.4729600617932,3506.837760370759,1901070.0
w_0374_6,830739.0,122544.0,22328.0,6.0,-2.0,240.1551609425487,480.3103218850974,2881.861931310584,1205712.0
w_0531_6,821658.0,113463.0,13247.0,6.0,-2.0,122.8278890157518,245.6557780315036,1473.9346681890215,715338.0
w_0142_6,841010.0,132815.0,32599.0,6.0,-2.0,367.4831379627447,734.9662759254894,4409.797655552937,1760346.0
w_0154_6,837917.0,129722.0,29506.0,6.0,-2.0,300.3196619375038,600.6393238750076,3603.8359432500456,1593324.0
w_0295_6,839009.0,130814.0,30598.0,6.0,-2.0,319.9857760661651,639.9715521323302,3839.8293127939814,1652292.0
w_0112_6,824141.0,115946.0,15730.0,6.0,-2.0,147.65913775656767,295.31827551313535,1771.909653078812,849420.0
w_0422_6,842539.0,134344.0,34128.0,6.0,-2.0,400.6489153074593,801.2978306149186,4807.7869836895115,1842912.0
w_0167_6,830102.0,121907.0,21691.0,6.0,-2.0,229.65557881734807,459.31115763469614,2755.8669458081768,1171314.0
w_0274_6,836208.0,128013.0,27797.0,6.0,-2.0,283.98712479781847,567.9742495956369,3407.8454975738214,1501038.0
w_0148_6,826186.0,117991.0,17775.0,6.0,-2.0,168.49207657778413,336.98415315556826,2021.9049189334096,959850.0
w_0455_6,847964.0,139769.0,39553.0,6.0,-2.0,442.64573909465565,885.2914781893113,5311.748869135868,2135862.0
w_0465_6,820877.0,112682.0,12466.0,6.0,-2.0,121.32763719918535,242.6552743983707,1455.9316463902242,673164.0
w_0007_6,830976.0,122781.0,22565.0,6.0,-2.0,198.6574477179263,397.3148954358526,2383.8893726151155,1218510.0
w_0313_6,837999.0,129804.0,29588.0,6.0,-2.0,297.1529799616924,594.3059599233848,3565.8357595403086,1597752.0
w_0298_6,823273.0,115078.0,14862.0,6.0,-2.0,134.66073877849004,269.3214775569801,1615.9288653418805,802548.0
w_0480_6,839463.0,131268.0,31052.0,6.0,-2.0,360.8167414544054,721.6334829088108,4329.800897452865,1676808.0
w_0049_6,824535.0,116340.0,16124.0,6.0,-2.0,140.9939092165279,281.9878184330558,1691.9269105983349,870696.0
w_0158_6,822322.0,114127.0,13911.0,6.0,-2.0,132.3271483295761,264.6542966591522,1587.9257799549132,751194.0
w_0307_6,830913.0,122718.0,22502.0,6.0,-2.0,218.82320637722168,437.64641275444336,2625.87847652666,1215108.0
w_0088_6,842131.0,133936.0,33720.0,6.0,-1.5,412.48088120947597,618.721321814214,3712.327930885284,1820880.0
w_0237_6,829042.0,120847.0,20631.0,6.0,-2.0,185.3246251126461,370.6492502252922,2223.895501351753,1114074.0
w_0268_6,820666.0,112471.0,12255.0,6.0,-2.0,112.99423104033163,225.98846208066325,1355.9307724839796,661770.0
w_0510_6,846988.0,138793.0,38577.0,6.0,-2.0,440.64601419999894,881.2920283999979,5287.752170399987,2083158.0
w_0264_6,839199.0,131004.0,30788.0,6.0,-2.0,328.98480118242486,657.9696023648497,3947.817614189098,1662552.0
w_0260_6,845953.0,137758.0,37542.0,6.0,-2.0,405.98126836038705,811.9625367207741,4871.775220324645,2027268.0
w_0123_6,832299.0,124104.0,23888.0,6.0,-2.0,244.488743149685,488.97748629937,2933.86491779622,1289952.0
w_0211_6,822489.0,114294.0,14078.0,6.0,-2.0,135.99377472878118,271.98754945756235,1631.925296745374,760212.0
w_0441_6,838613.0,130418.0,30202.0,6.0,-2.0,334.317685352871,668.635370705742,4011.8122242344525,1630908.0
w_0438_6,825317.0,117122.0,16906.0,6.0,-2.0,166.82543591083547,333.65087182167093,2001.9052309300255,912924.0
w_0221_6,824417.0,116222.0,16006.0,6.0,-2.0,161.15919666927354,322.3183933385471,1933.9103600312824,864324.0
w_0103_6,823559.0,115364.0,15148.0,6.0,-2.0,152.49290701638424,304.9858140327685,1829.9148841966107,817992.0
w_0021_6,836263.0,128068.0,27852.0,6.0,-2.0,302.65273906519707,605.3054781303941,3631.832868782365,1504008.0
w_0328_6,829702.0,121507.0,21291.0,6.0,-2.0,201.82380459041303,403.64760918082607,2421.8856550849564,1149714.0
w_0257_6,836184.0,127989.0,27773.0,6.0,-1.5,308.31781316284236,462.4767197442635,2774.8603184655813,1499742.0
w_0429_6,821837.0,113642.0,13426.0,6.0,-2.0,112.82817761665382,225.65635523330764,1353.9381313998458,725004.0
w_0283_6,825274.0,117079.0,16863.0,6.0,-2.0,191.49038180431708,382.98076360863416,2297.884581651805,910602.0
w_0101_6,825264.0,117069.0,16853.0,6.0,-2.0,152.15913698597396,304.3182739719479,1825.9096438316874,910062.0
w_0359_6,821855.0,113660.0,13444.0,6.0,-2.0,144.66008689649894,289.3201737929979,1735.9210427579874,725976.0
w_0042_6,828818.0,120623.0,20407.0,6.0,-2.0,183.99161247498546,367.9832249499709,2207.8993496998255,1101978.0
w_0280_6,842236.0,134041.0,33825.0,6.0,-2.0,371.81572226894014,743.6314445378803,4461.788667227282,1826550.0
w_0124_6,845820.0,137625.0,37409.0,6.0,-2.0,478.14519006836787,956.2903801367357,5737.742280820415,2020086.0
w_0411_6,820748.0,112553.0,12337.0,6.0,-2.0,116.49419822485824,232.98839644971648,1397.930378698299,666198.0
w_0371_6,820439.0,112244.0,12028.0,6.0,-2.0,119.66122039110172,239.32244078220344,1435.9346446932207,649512.0
w_0332_6,845166.0,136971.0,36755.0,6.0,-2.0,398.1481913248197,796.2963826496394,4777.778295897837,1984770.0
w_0034_6,828090.0,119895.0,19679.0,6.0,-2.0,176.65846269316978,353.31692538633956,2119.9015523180374,1062666.0
w_0431_6,819292.0,111097.0,10881.0,6.0,-2.0,107.32819974815233,214.65639949630466,1287.938396977828,587574.0
w_0028_6,826635.0,118440.0,18224.0,6.0,-2.0,169.32560077940775,338.6512015588155,2031.907209352893,984096.0
w_0365_6,834797.0,126602.0,26386.0,6.0,-2.0,291.48584058579104,582.9716811715821,3497.8300870294925,1424844.0
w_0194_6,828203.0,120008.0,19792.0,6.0,-2.0,190.15736669178798,380.31473338357597,2281.888400301456,1068768.0
w_0443_6,825048.0,116853.0,16637.0,6.0,-2.0,159.8260660324594,319.6521320649188,1917.912792389513,898398.0
w_0329_6,821782.0,113587.0,13371.0,6.0,-2.0,134.49327040132985,268.9865408026597,1613.9192448159583,722034.0
w_0291_6,839618.0,131423.0,31207.0,6.0,-2.0,312.3189684748561,624.6379369497122,3747.827621698273,1685178.0
w_0373_6,842959.0,134764.0,34548.0,6.0,-2.0,370.3153794057013,740.6307588114026,4443.784552868416,1865592.0
w_0353_6,818874.0,110679.0,10463.0,6.0,-2.0,122.99399834464067,245.98799668928135,1475.9279801356881,565002.0
w_0030_6,836517.0,128322.0,28106.0,6.0,-2.0,284.65273897593164,569.3054779518633,3415.8328677111795,1517724.0
w_0349_6,830089.0,121894.0,21678.0,6.0,-2.0,221.65685374801785,443.3137074960357,2659.882244976214,1170612.0
w_0512_6,823277.0,115082.0,14866.0,6.0,-2.0,127.16057756411656,254.32115512823313,1525.9269307693987,802764.0
w_0079_6,844229.0,136034.0,35818.0,6.0,-2.0,380.4830565433299,760.9661130866598,4565.796678519959,1934172.0
w_0200_6,826439.0,118244.0,18028.0,6.0,-2.0,167.82562879945985,335.6512575989197,2013.907545593518,973512.0
w_0336_6,843276.0,135081.0,34865.0,6.0,-2.0,409.6481948455641,819.2963896911282,4915.778338146769,1882710.0
w_0405_6,837795.0,129600.0,29384.0,6.0,-2.0,329.98392601199276,659.9678520239855,3959.8071121439134,1586736.0
w_0208_6,821295.0,113100.0,12884.0,6.0,-2.0,119.32761060044476,238.6552212008895,1431.931327205337,695736.0
w_0032_6,825335.0,117140.0,16924.0,6.0,-2.0,147.82676154428586,295.6535230885717,1773.9211385314302,913896.0
w_0227_6,831707.0,123512.0,23296.0,6.0,-1.5,241.82257597837148,362.7338639675572,2176.4031838053434,1257984.0
w_0072_6,837410.0,129215.0,28999.0,6.0,-2.0,293.8199459508791,587.6398919017582,3525.839351410549,1565946.0
w_0155_6,836537.0,128342.0,28126.0,6.0,-2.0,290.15307818239285,580.3061563647857,3481.836938188714,1518804.0
w_0293_6,835636.0,127441.0,27225.0,6.0,-1.5,314.151793538862,471.22769030829306,2827.3661418497586,1470150.0
w_0099_6,832086.0,123891.0,23675.0,6.0,-2.0,247.6556891133365,495.311378226673,2971.868269360038,1278450.0
w_0504_6,820211.0,112016.0,11800.0,6.0,-2.0,92.99563166538633,185.99126333077265,1115.947579984636,637200.0
w_0360_6,825539.0,117344.0,17128.0,6.0,-2.0,162.65894194510017,325.31788389020033,1951.907303341202,924912.0
w_0523_6,838301.0,130106.0,29890.0,6.0,-2.0,302.8185354393199,605.6370708786397,3633.8224252718383,1614060.0
w_0146_6,839557.0,131362.0,31146.0,6.0,-2.0,335.98471211089606,671.9694242217921,4031.816545330753,1681884.0
w_0301_6,822391.0,114196.0,13980.0,6.0,-2.0,132.82699482778827,265.65398965557654,1593.9239379334592,754920.0
w_0272_6,843039.0,134844.0,34628.0,6.0,-2.0,346.48418317354003,692.9683663470801,4157.81019808248,1869912.0
w_0407_6,826659.0,118464.0,18248.0,6.0,-2.0,183.99128757951223,367.98257515902446,2207.895450954147,985392.0
w_0281_6,824790.0,116595.0,16379.0,6.0,-2.0,143.4934333407863,286.9868666815726,1721.9212000894358,884466.0
w_0190_6,829052.0,120857.0,20641.0,6.0,-2.0,209.15664298503123,418.31328597006245,2509.8797158203747,1114614.0
w_0185_6,829034.0,120839.0,20623.0,6.0,-2.0,195.99068363888833,391.98136727777666,2351.88820366666,1113642.0
w_0287_6,826602.0,118407.0,18191.0,6.0,-2.0,178.99182958945661,357.98365917891323,2147.9019550734793,982314.0
w_0316_6,839458.0,131263.0,31047.0,6.0,-2.0,327.31895037579096,654.6379007515819,3927.8274045094913,1676538.0
w_0479_6,841103.0,132908.0,32692.0,6.0,-2.0,341.818035771099,683.636071542198,4101.816429253188,1765368.0
w_0133_6,839560.0,131365.0,31149.0,6.0,-2.0,372.6490756172049,745.2981512344098,4471.788907406459,1682046.0
w_0323_6,845458.0,137263.0,37047.0,6.0,-2.0,385.4820336737307,770.9640673474614,4625.7844040847685,2000538.0
w_0320_6,828093.0,119898.0,19682.0,6.0,-2.0,184.6577140138112,369.3154280276224,2215.8925681657342,1062828.0
w_0347_6,822323.0,114128.0,13912.0,6.0,-1.0,175.3253764452531,175.3253764452531,1051.9522586715186,751248.0
w_0309_6,844801.0,136606.0,36390.0,6.0,-2.0,411.3143441670998,822.6286883341996,4935.772130005198,1965060.0
w_0464_6,823018.0,114823.0,14607.0,6.0,-2.0,119.1615867765007,238.3231735530014,1429.9390413180083,788778.0
w_0297_6,820745.0,112550.0,12334.0,6.0,-2.0,126.99409207532078,253.98818415064156,1523.9291049038493,666036.0
w_0121_6,826594.0,118399.0,18183.0,6.0,-2.0,177.49189060779722,354.98378121559443,2129.9026872935665,981882.0
w_0111_6,824737.0,116542.0,16326.0,6.0,-2.0,162.32564684447925,324.6512936889585,1947.907762133751,881604.0
w_0330_6,830627.0,122432.0,22216.0,6.0,-2.0,236.82225025636407,473.64450051272814,2841.8670030763687,1199664.0
w_0003_6,827288.0,119093.0,18877.0,6.0,-2.0,183.49158611202856,366.9831722240571,2201.8990333443426,1019358.0
w_0368_6,842679.0,134484.0,34268.0,6.0,-2.0,364.9830300732768,729.9660601465536,4379.796360879322,1850472.0
w_0265_6,837679.0,129484.0,29268.0,6.0,-2.0,333.65122474005034,667.3024494801007,4003.814696880604,1580472.0
w_0008_6,822030.0,113835.0,13619.0,6.0,-2.0,145.65950762267772,291.31901524535544,1747.9140914721327,735426.0
w_0318_6,823387.0,115192.0,14976.0,6.0,-2.0,151.49306829047595,302.9861365809519,1817.9168194857114,808704.0
w_0166_6,835016.0,126821.0,26605.0,6.0,-2.0,310.1515802538565,620.303160507713,3721.8189630462775,1436670.0
w_0177_6,826185.0,117990.0,17774.0,6.0,-2.0,173.6588451282978,347.3176902565956,2083.9061415395736,959796.0
w_0428_6,838800.0,130605.0,30389.0,6.0,-2.0,290.65324200959395,581.3064840191879,3487.8389041151277,1641006.0
w_0027_6,824524.0,116329.0,16113.0,6.0,-2.0,146.32659156459547,292.65318312919095,1755.9190987751458,870102.0
w_0252_6,829318.0,121123.0,20907.0,6.0,-1.5,209.48991410952854,314.2348711642928,1885.409226985757,1128978.0
w_0183_6,833938.0,125743.0,25527.0,6.0,-1.0,347.98360880293586,347.98360880293586,2087.9016528176153,1378458.0
w_0337_6,846060.0,137865.0,37649.0,6.0,-2.0,394.31388711051744,788.6277742210349,4731.766645326209,2033046.0
w_0145_6,837831.0,129636.0,29420.0,6.0,-2.0,326.81715358088746,653.6343071617749,3921.80584297065,1588680.0
w_0243_6,836488.0,128293.0,28077.0,6.0,-2.0,329.31770768077877,658.6354153615575,3951.812492169345,1516158.0
w_0397_6,831359.0,123164.0,22948.0,6.0,-1.0,283.15473466325386,283.15473466325386,1698.9284079795232,1239192.0
w_0452_6,841533.0,133338.0,33122.0,6.0,-2.0,357.6505729520177,715.3011459040354,4291.806875424212,1788588.0
w_0217_6,843029.0,134834.0,34618.0,6.0,-2.0,384.6483155001199,769.2966310002398,4615.779786001439,1869372.0
w_0339_6,827830.0,119635.0,19419.0,6.0,-2.0,176.82504232562874,353.6500846512575,2121.900507907545,1048626.0
w_0410_6,829385.0,121190.0,20974.0,6.0,-2.0,206.15676348905015,412.3135269781003,2473.881161868602,1132596.0
w_0055_6,825714.0,117519.0,17303.0,6.0,-2.0,173.65835033845042,347.31670067690084,2083.900204061405,934362.0
w_0102_6,846498.0,138303.0,38087.0,6.0,-2.0,408.813100479309,817.626200958618,4905.757205751708,2056698.0
w_0372_6,826145.0,117950.0,17734.0,6.0,-2.0,171.99177222493654,343.9835444498731,2063.9012666992385,957636.0
w_0220_6,830068.0,121873.0,21657.0,6.0,-2.0,217.82275926998648,435.64551853997295,2613.8731112398377,1169478.0
w_0522_6,830764.0,122569.0,22353.0,6.0,-2.0,219.15640430410767,438.31280860821533,2629.876851649292,1207062.0
w_0421_6,827780.0,119585.0,19369.0,6.0,-1.0,234.3223324373329,234.3223324373329,1405.9339946239975,1045926.0
w_0433_6,821373.0,113178.0,12962.0,6.0,-2.0,137.32678533602237,274.65357067204474,1647.9214240322685,699948.0
w_0509_6,839121.0,130926.0,30710.0,6.0,-1.0,372.1488418850329,372.1488418850329,2232.8930513101973,1658340.0
w_0439_6,831359.0,123164.0,22948.0,6.0,-2.0,247.32219987235908,494.64439974471816,2967.866398468309,1239192.0
w_0238_6,839862.0,131667.0,31451.0,6.0,-2.0,322.31783324546797,644.6356664909359,3867.813998945616,1698354.0
w_0232_6,840782.0,132587.0,32371.0,6.0,-2.0,369.31532869075096,738.6306573815019,4431.783944289012,1748034.0
w_0418_6,830205.0,122010.0,21794.0,6.0,-2.0,224.15610128939,448.31220257878,2689.87321547268,1176876.0
w_0241_6,840002.0,131807.0,31591.0,6.0,-2.0,332.31787175719205,664.6357435143841,3987.8144610863046,1705914.0
w_0033_6,833290.0,125095.0,24879.0,6.0,-2.0,286.65321082217366,573.3064216443473,3439.838529866084,1343466.0
w_0277_6,824468.0,116273.0,16057.0,6.0,-2.0,141.66002399163202,283.32004798326403,1699.9202878995843,867078.0
w_0240_6,833542.0,125347.0,25131.0,6.0,-1.0,298.9857976754911,298.9857976754911,1793.9147860529465,1357074.0
w_0061_6,829010.0,120815.0,20599.0,6.0,-2.0,175.49210932515814,350.9842186503163,2105.9053119018977,1112346.0
w_0402_6,844536.0,136341.0,36125.0,6.0,-2.0,377.3157572365192,754.6315144730384,4527.78908683823,1950750.0
w_0066_6,850314.0,142119.0,41903.0,6.0,-2.0,469.31099189452425,938.6219837890485,5631.731902734291,2262762.0
w_0214_6,837882.0,129687.0,29471.0,6.0,-2.0,316.81817820304394,633.6363564060879,3801.818138436527,1591434.0
w_0333_6,823693.0,115498.0,15282.0,6.0,-2.0,133.99395439414516,267.9879087882903,1607.927452729742,825228.0
w_0051_6,839762.0,131567.0,31351.0,6.0,-1.5,341.8166356449058,512.7249534673587,3076.3497208041517,1692954.0
w_0456_6,836951.0,128756.0,28540.0,6.0,-2.0,287.3193116030514,574.6386232061028,3447.831739236617,1541160.0
w_0137_6,824100.0,115905.0,15689.0,6.0,-2.0,129.16074176430814,258.3214835286163,1549.9289011716978,847206.0
w_0426_6,827690.0,119495.0,19279.0,6.0,-2.0,196.65687197130828,393.31374394261655,2359.882463655699,1041066.0
w_0136_6,845594.0,137399.0,37183.0,6.0,-2.0,445.81287964657577,891.6257592931515,5349.754555758909,2007882.0
w_0152_6,837057.0,128862.0,28646.0,6.0,-1.5,328.81823266070256,493.2273489910539,2959.364093946323,1546884.0
w_0458_6,844684.0,136489.0,36273.0,6.0,-2.0,425.4804352439794,850.9608704879588,5105.765222927753,1958742.0
w_0035_6,824490.0,116295.0,16079.0,6.0,-2.0,143.9937070842987,287.9874141685974,1727.9244850115845,868266.0
w_0059_6,838994.0,130799.0,30583.0,6.0,-2.0,318.81751938571483,637.6350387714297,3825.810232628578,1651482.0
w_0039_6,846632.0,138437.0,38221.0,6.0,-2.0,393.81490364631935,787.6298072926387,4725.778843755832,2063934.0
w_0044_6,847235.0,139040.0,38824.0,6.0,-2.0,405.9810564275972,811.9621128551944,4871.772677131166,2096496.0
w_0139_6,822306.0,114111.0,13895.0,6.0,-2.0,132.32677368322805,264.6535473664561,1587.9212841987367,750330.0
w_0130_6,846514.0,138319.0,38103.0,6.0,-2.0,413.6466527131154,827.2933054262307,4963.7598325573845,2057562.0
w_0442_6,815938.0,107743.0,7527.0,6.0,-2.0,53.16424042030476,106.32848084060952,637.9708850436571,406458.0
w_0228_6,836880.0,128685.0,28469.0,6.0,-2.0,310.4867736701876,620.9735473403751,3725.8412840422507,1537326.0
w_0363_6,824765.0,116570.0,16354.0,6.0,-2.0,146.82680291877415,293.6536058375483,1761.9216350252898,883116.0
w_0259_6,822607.0,114412.0,14196.0,6.0,-2.0,130.82776628338294,261.6555325667659,1569.9331954005952,766584.0
