Time,0
-1.9999722222222207,0.3140953000000014
-1.9998055555555523,0.3141162999999988
-1.9996666666666634,0.3141374000000023
-1.9995000000000032,0.3141583999999978
-1.999333333333335,0.31417949999999895
-1.9991666666666668,0.31420060000000194
-1.9989999999999983,0.3142215999999998
-1.9988333333333301,0.3142426999999986
-1.9986944444444412,0.31426380000000154
-1.998527777777781,0.3142849000000005
-1.9983611111111128,0.3143060000000011
-1.9981944444444444,0.3143270999999999
-1.9980277777777762,0.31434819999999875
-1.997861111111108,0.31436929999999924
-1.997722222222219,0.3143903999999982
-1.9975555555555589,0.31441159999999974
-1.9973888888888904,0.31443269999999857
-1.9972222222222222,0.3144539000000001
-1.997055555555554,0.3144750000000013
-1.9968888888888856,0.3144961999999982
-1.9967499999999967,0.31451730000000117
-1.9965833333333365,0.3145384999999986
-1.9964166666666683,0.31455970000000016
-1.99625,0.31458089999999933
-1.9960833333333317,0.314602100000001
-1.9959166666666635,0.31462329999999833
-1.9957500000000032,0.3146445
-1.9956111111111143,0.31466570000000166
-1.9954444444444461,0.314686899999999
-1.9952777777777777,0.31470810000000066
-1.9951111111111095,0.3147294000000007
-1.9949444444444413,0.31475059999999766
-1.994777777777781,0.31477189999999783
-1.9946388888888922,0.3147931000000017
-1.9944722222222238,0.31481440000000194
-1.9943055555555556,0.3148357000000021
-1.9941388888888874,0.314856899999999
-1.993972222222219,0.3148781999999992
-1.9938055555555587,0.3148994999999993
-1.9936666666666698,0.3149207999999995
-1.9935000000000016,0.3149420999999997
-1.9933333333333334,0.31496339999999995
-1.993166666666665,0.31498480000000106
-1.9929999999999968,0.31500610000000123
-1.9928333333333366,0.3150274000000014
-1.9926944444444477,0.31504879999999963
-1.9925277777777795,0.31507009999999985
-1.992361111111111,0.3150914999999986
-1.9921944444444428,0.3151129000000016
-1.9920277777777746,0.3151342000000017
-1.9918611111111144,0.3151555999999982
-1.9917222222222255,0.3151770000000011
-1.991555555555557,0.31519839999999993
-1.9913888888888889,0.31521979999999866
-1.9912222222222207,0.3152412999999979
-1.9910555555555522,0.31526270000000134
-1.990888888888892,0.3152840999999996
-1.9907500000000031,0.31530560000000113
-1.990583333333335,0.3153269999999999
-1.9904166666666667,0.31534849999999914
-1.9902499999999983,0.3153700000000012
-1.99008333333333,0.3153913999999994
-1.9899166666666699,0.31541289999999866
-1.989777777777781,0.3154344000000008
-1.9896111111111128,0.3154559000000023
-1.9894444444444443,0.3154774000000015
